session,max_countertrend_bodies,min_transition_distance_pips,max_pullback_ratio,min_rejection_close_location,min_impulse_pips,max_stoch_d,train_trades,train_tpd,train_expectancy_r,train_win_rate,test_trades,test_tpd,test_expectancy_r,test_win_rate,score
all,1,0.0,0.45,0.6,8.0,65.0,16,0.04178113864483312,-0.3258333333333333,0.4375,5,0.12339331619537275,0.31066666666666676,0.8,0.18486456106230004
all,1,0.0,0.45,0.6,10.0,65.0,16,0.04178113864483312,-0.3258333333333333,0.4375,5,0.12339331619537275,0.31066666666666676,0.8,0.18486456106230004
all,1,0.0,0.45,0.6,12.0,65.0,16,0.04178113864483312,-0.3258333333333333,0.4375,5,0.12339331619537275,0.31066666666666676,0.8,0.18486456106230004
all,1,1.0,0.45,0.6,8.0,65.0,16,0.04178113864483312,-0.3258333333333333,0.4375,5,0.12339331619537275,0.31066666666666676,0.8,0.18486456106230004
all,1,1.0,0.45,0.6,10.0,65.0,16,0.04178113864483312,-0.3258333333333333,0.4375,5,0.12339331619537275,0.31066666666666676,0.8,0.18486456106230004
all,1,1.0,0.45,0.6,12.0,65.0,16,0.04178113864483312,-0.3258333333333333,0.4375,5,0.12339331619537275,0.31066666666666676,0.8,0.18486456106230004
ny,1,0.0,0.45,0.6,14.0,100.0,16,0.04312022757897889,0.01208333333333337,0.625,7,0.09342416238009177,0.1552380952380953,0.7142857142857143,0.18357642646817682
ny,1,1.0,0.45,0.6,14.0,100.0,16,0.04312022757897889,0.01208333333333337,0.625,7,0.09342416238009177,0.1552380952380953,0.7142857142857143,0.18357642646817682
ny,1,0.0,0.7,0.6,8.0,65.0,11,0.03179318373409337,-0.12848484848484845,0.5454545454545454,4,0.1428217208033722,0.22166666666666673,0.75,0.1826843943225763
ny,1,0.0,0.7,0.6,10.0,65.0,11,0.03179318373409337,-0.12848484848484845,0.5454545454545454,4,0.1428217208033722,0.22166666666666673,0.75,0.1826843943225763
ny,1,0.0,0.7,0.6,12.0,65.0,11,0.03179318373409337,-0.12848484848484845,0.5454545454545454,4,0.1428217208033722,0.22166666666666673,0.75,0.1826843943225763
ny,1,1.0,0.7,0.6,8.0,65.0,11,0.03179318373409337,-0.12848484848484845,0.5454545454545454,4,0.1428217208033722,0.22166666666666673,0.75,0.1826843943225763
ny,1,1.0,0.7,0.6,10.0,65.0,11,0.03179318373409337,-0.12848484848484845,0.5454545454545454,4,0.1428217208033722,0.22166666666666673,0.75,0.1826843943225763
ny,1,1.0,0.7,0.6,12.0,65.0,11,0.03179318373409337,-0.12848484848484845,0.5454545454545454,4,0.1428217208033722,0.22166666666666673,0.75,0.1826843943225763
ny_open,1,0.0,0.45,0.7,12.0,100.0,9,0.026165960024227743,-0.11629629629629627,0.5555555555555556,4,0.07145515444733905,0.21666666666666673,0.75,0.18225171052336414
ny_open,1,1.0,0.45,0.7,12.0,100.0,9,0.026165960024227743,-0.11629629629629627,0.5555555555555556,4,0.07145515444733905,0.21666666666666673,0.75,0.18225171052336414
ny_open,1,2.0,0.45,0.7,12.0,100.0,9,0.026165960024227743,-0.11629629629629627,0.5555555555555556,4,0.07145515444733905,0.21666666666666673,0.75,0.18225171052336414
all,4,2.0,0.7,0.6,14.0,100.0,399,1.008044212465459,-0.106733500417711,0.556390977443609,102,1.181609750211174,-0.1694771241830062,0.5294117647058824,0.18154047688378194
all,1,0.0,0.55,0.6,12.0,65.0,19,0.04961510214073933,-0.3533333333333333,0.42105263157894735,5,0.12339331619537275,0.31066666666666676,0.8,0.18010898534042866
all,1,1.0,0.55,0.6,12.0,65.0,19,0.04961510214073933,-0.3533333333333333,0.42105263157894735,5,0.12339331619537275,0.31066666666666676,0.8,0.18010898534042866
all,1,2.0,0.45,0.6,14.0,65.0,14,0.03655849631422898,-0.3428571428571428,0.42857142857142855,5,0.12339331619537275,0.31066666666666676,0.8,0.17996884211998873
all,1,3.0,0.45,0.6,14.0,65.0,14,0.03655849631422898,-0.3428571428571428,0.42857142857142855,5,0.12339331619537275,0.31066666666666676,0.8,0.17996884211998873
ny_open,1,3.0,0.55,0.7,12.0,100.0,11,0.031980617807389464,-0.1327272727272727,0.5454545454545454,4,0.07145515444733905,0.21666666666666673,0.75,0.17962339628875068
ny_open,1,2.0,0.55,0.7,12.0,100.0,13,0.03779527559055118,-0.14307692307692307,0.5384615384615384,4,0.07145515444733905,0.21666666666666673,0.75,0.1783667474258026
ny_open,1,0.0,0.55,0.65,12.0,100.0,15,0.043609933373712904,-0.15155555555555553,0.5333333333333333,4,0.07145515444733905,0.21666666666666673,0.75,0.17757754223029817
ny_open,1,1.0,0.55,0.65,12.0,100.0,15,0.043609933373712904,-0.15155555555555553,0.5333333333333333,4,0.07145515444733905,0.21666666666666673,0.75,0.17757754223029817
all,4,3.0,0.7,0.6,14.0,100.0,378,0.9549892539146454,-0.10345679012345685,0.5582010582010583,97,1.1236877036321948,-0.16501718213058414,0.5360824742268041,0.17756706113220816
all,4,1.0,0.7,0.6,14.0,100.0,423,1.068678450809246,-0.09968479117415291,0.5602836879432624,107,1.2395317967901531,-0.16380062305295917,0.5327102803738317,0.1739022836640349
all,1,0.0,0.35,0.6,14.0,65.0,12,0.03133585398362484,-0.365,0.4166666666666667,5,0.12339331619537275,0.31066666666666676,0.8,0.17390050413005834
all,1,1.0,0.35,0.6,14.0,65.0,12,0.03133585398362484,-0.365,0.4166666666666667,5,0.12339331619537275,0.31066666666666676,0.8,0.17390050413005834
all,1,2.0,0.35,0.6,14.0,65.0,12,0.03133585398362484,-0.365,0.4166666666666667,5,0.12339331619537275,0.31066666666666676,0.8,0.17390050413005834
all,1,3.0,0.35,0.6,14.0,65.0,12,0.03133585398362484,-0.365,0.4166666666666667,5,0.12339331619537275,0.31066666666666676,0.8,0.17390050413005834
london_ny,1,3.0,0.45,0.6,14.0,100.0,26,0.0700703698158407,0.13692307692307698,0.6923076923076923,9,0.12011678020297513,0.06888888888888894,0.6666666666666666,0.17368074062983482
ny,1,2.0,0.45,0.6,14.0,100.0,15,0.040425213355292706,-0.03288888888888886,0.6,7,0.09342416238009177,0.1552380952380953,0.7142857142857143,0.17279297917899508
all,3,1.0,0.7,0.6,14.0,100.0,408,1.030782051844379,-0.09228758169934646,0.5637254901960784,104,1.2047785688427657,-0.18794871794871765,0.5192307692307693,0.1709185016472128
london_ny,1,0.0,0.45,0.6,14.0,100.0,28,0.07546039826321306,0.1123809523809524,0.6785714285714286,9,0.12011678020297513,0.06888888888888894,0.6666666666666666,0.16916350822407122
london_ny,1,1.0,0.45,0.6,14.0,100.0,28,0.07546039826321306,0.1123809523809524,0.6785714285714286,9,0.12011678020297513,0.06888888888888894,0.6666666666666666,0.16916350822407122
all,1,2.0,0.55,0.6,14.0,65.0,15,0.03916981747953105,-0.39333333333333326,0.4,5,0.12339331619537275,0.31066666666666676,0.8,0.1689672968292396
all,1,3.0,0.55,0.6,14.0,65.0,15,0.03916981747953105,-0.39333333333333326,0.4,5,0.12339331619537275,0.31066666666666676,0.8,0.1689672968292396
all,1,2.0,0.45,0.6,8.0,65.0,15,0.03916981747953105,-0.39333333333333337,0.4,5,0.12339331619537275,0.31066666666666676,0.8,0.1689672968292396
all,1,2.0,0.45,0.6,10.0,65.0,15,0.03916981747953105,-0.39333333333333337,0.4,5,0.12339331619537275,0.31066666666666676,0.8,0.1689672968292396
all,1,2.0,0.45,0.6,12.0,65.0,15,0.03916981747953105,-0.39333333333333337,0.4,5,0.12339331619537275,0.31066666666666676,0.8,0.1689672968292396
all,1,3.0,0.45,0.6,8.0,65.0,15,0.03916981747953105,-0.39333333333333337,0.4,5,0.12339331619537275,0.31066666666666676,0.8,0.1689672968292396
all,1,3.0,0.45,0.6,10.0,65.0,15,0.03916981747953105,-0.39333333333333337,0.4,5,0.12339331619537275,0.31066666666666676,0.8,0.1689672968292396
