model_key,fold,status,scope,threshold_name,threshold,train_episodes,valid_episodes,threshold_signals,overlap_skips,entry_rejections,trades,win_rate,expectancy_r,total_r,expectancy_pips,total_pips,pf,maxdd_r,long,short,tp,sl,timeout,gross_expectancy_r,max_day_profit_share,top5_removed_total_r,positive_segments,min_segment_trades
g5_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,-0.026320672142804,2749,600,40,8,1,31,0.51612903225806,-0.017256179396638,-0.53494156129578,0.9935483870969,30.800000000004,0.93469449031163,4.3725301651263,2,29,5,4,22,-0.0061179685170968,0.74800490626522,-5.4916964139259,1,0
g5_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.045417193699408,2749,600,70,15,2,53,0.49056603773585,-0.0044622838655708,-0.23650104487525,0.22075471698136,11.700000000012,0.98280749389909,3.7764398863454,7,46,8,6,39,0.0063599604230566,0.96142121273524,-5.194058761052,0,0
g5_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.055226016461232,2749,600,90,24,3,63,0.47619047619048,-0.046445459265446,-2.9260639337231,-0.41904761904746,-26.39999999999,0.8276904913635,6.9845209620226,9,54,8,8,47,-0.035729013405508,0.96142121273523,-7.8836216498999,1,0
g5_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,3350,616,118,19,0,99,0.34343434343434,-0.2569392731432,-25.436988041177,-3.3767676767677,-334.3,0.34188729420786,26.753071496595,21,78,5,24,70,-0.24324541467618,1,-30.366026864149,0,0
g5_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,3350,616,9,0,0,9,0.22222222222222,-0.28750133814406,-2.5875120432965,-5.0888888888887,-45.799999999998,0.17895524231678,2.5875120432965,5,4,0,2,7,-0.27608093100044,,-2.8055490772074,0,0
g5_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,3350,616,1,0,0,1,0,-1.027972027972,-1.027972027972,-14.7,-14.7,0,1.027972027972,0,1,0,1,0,-1.013986013986,,0,0,0
g5_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,3350,616,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,3350,616,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,3350,616,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,-0.0033516701372685,3350,616,10,1,0,9,0.22222222222222,-0.28750133814406,-2.5875120432965,-5.0888888888887,-45.799999999998,0.17895524231678,2.5875120432965,5,4,0,2,7,-0.27608093100044,,-2.8055490772074,0,0
g5_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,-0.020546825986322,3350,616,13,1,0,12,0.25,-0.31320822385287,-3.7584986862344,-5.0166666666668,-60.200000000001,0.14684293958502,3.8414255155024,5,7,0,2,10,-0.30121065731442,,-4.2276041423334,0,0
g5_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,-0.039856533437339,3350,616,25,1,0,24,0.29166666666667,-0.37807934818065,-9.0739043563355,-5.8208333333333,-139.7,0.14723673976541,9.6187319425423,9,15,0,6,18,-0.36560533473963,1,-10.541495996055,0,0
g5_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.058544405046052,3350,616,46,3,0,43,0.32558139534884,-0.31370095909921,-13.489141241266,-4.3837209302328,-188.50000000001,0.24093488045601,14.015285281703,11,32,2,10,31,-0.30029053775537,1,-16.768094897944,0,0
g5_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.069299585169474,3350,616,64,5,0,59,0.3728813559322,-0.23338414672765,-13.769664656931,-3.1542372881357,-186.10000000001,0.37165344664855,16.05855759863,15,44,3,13,43,-0.2197340766328,1,-18.065399484381,0,0
