detector,event_id,market_cluster_id,symbol,event_msc,control_id,control_msc,time_difference_ms,delta_abs_return_1s,delta_abs_return_3s,delta_realized_volatility_120s,delta_abs_return_10s,delta_abs_return_30s,delta_abs_return_120s,delta_mfe_120s,delta_mae_120s,delta_spread_change_120s,delta_tick_activity_120s,delta_quote_reversion_ratio
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741014870000_123,81,USDJPY,1741014870000,USDJPY_TAIL_V1_RAW_ctrl_h1_1741014587750_13339,1741014587750,282250,3.6370745e-05,4.2981484000000005e-05,-3.447309299999999e-05,2.976041e-05,-0.00019168310300000002,0.000201666117,0.0045000000000000005,-0.021500000000000005,0.007,21.0,-19.500836138408
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741014890500_124,82,USDJPY,1741014890500,USDJPY_TAIL_V1_RAW_ctrl_h1_1741014587750_13339,1741014587750,302750,3.308652999999999e-06,-6.609473e-06,-5.8895535e-05,5.9507934e-05,-0.000165240122,1.6582999999995907e-08,0.04,-0.067,0.004,20.0,-23.000836138408
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741015137250_125,83,USDJPY,1741015137250,USDJPY_TAIL_V1_RAW_ctrl_h1_1741015016750_13373,1741015016750,120500,4.2991423e-05,-2.3111296999999995e-05,7.363252499999998e-05,9.5931998e-05,-1.3190251999999997e-05,0.00019869908100000005,0.034,0.016,0.002,55.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741015143250_128,84,USDJPY,1741015143250,USDJPY_TAIL_V1_RAW_ctrl_h1_1741015016750_13373,1741015016750,126500,9.92369e-06,-4.9563611e-05,6.835617200000001e-05,-4.6271593999999996e-05,6.6556879999999985e-06,-3.284283700000001e-05,0.015,0.034999999999999996,0.0,61.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741015204750_129,85,USDJPY,1741015204750,USDJPY_TAIL_V1_RAW_ctrl_h1_1741015016750_13373,1741015016750,188000,2.6459039000000002e-05,2.319563e-05,5.825801799999998e-05,1.6565080999999996e-05,0.000122422979,-4.2783947000000024e-05,0.022000000000000006,-0.0095,-0.001,60.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741015246750_132,86,USDJPY,1741015246750,USDJPY_TAIL_V1_RAW_ctrl_h1_1741015016750_13373,1741015016750,230000,2.929999999999987e-09,-5.6172991e-05,7.448076999999999e-05,0.00014892774200000002,-1.6477586999999997e-05,-0.000135394961,-0.024999999999999994,0.0445,0.001,48.0,2.4516129
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741015345500_135,87,USDJPY,1741015345500,USDJPY_TAIL_V1_RAW_ctrl_h1_1741015016750_13373,1741015016750,328750,3.3093209999999998e-06,-6.9407375e-05,2.9171555999999983e-05,-3.9657093999999994e-05,-6.6100141e-05,-0.000280953306,-0.030999999999999996,0.0010000000000000009,-0.001,24.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741015656250_136,88,USDJPY,1741015656250,USDJPY_TAIL_V1_RAW_ctrl_h1_1741015525000_13568,1741015525000,131250,6.614861e-06,6.61485e-06,1.1519308999999995e-05,0.000105847156,8.9310255e-05,0.000274573848,-0.023,0.061500000000000006,-0.003,58.0,2.05882353
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w1000_1741015813750_138,89,USDJPY,1741015813750,USDJPY_TAIL_V1_RAW_ctrl_h2_1741015512750_13519,1741015512750,301000,-1.3228157e-05,-3.2999220000000006e-06,5.2359626000000024e-05,6.2879097e-05,0.00021845218699999999,4.310936799999999e-05,0.0305,-0.0075000000000000015,0.001,47.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w1000_1741016911500_172,117,USDJPY,1741016911500,USDJPY_TAIL_V1_RAW_ctrl_h2_1741015512750_13519,1741015512750,1398750,6.636573999999999e-06,1.9879195999999997e-05,5.479414000000003e-05,9.934818000000001e-06,3.3167160000000004e-06,0.00011270626399999999,0.014499999999999999,-0.01,0.002,-59.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w1000_1741017245750_192,133,USDJPY,1741017245750,USDJPY_TAIL_V1_RAW_ctrl_h2_1741015512750_13519,1741015512750,1733000,-3.2924260000000003e-06,3.3132681e-05,2.909773999999998e-05,0.000102658734,0.00024176103299999998,3.4666619999999945e-06,-0.018000000000000002,0.036000000000000004,0.003,-6.0,1.10526316
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w1000_1741017373250_198,139,USDJPY,1741017373250,USDJPY_TAIL_V1_RAW_ctrl_h2_1741015512750_13519,1741015512750,1860500,9.954317e-06,4.638183699999999e-05,6.328119299999998e-05,4.3053804e-05,0.00011591595699999999,6.9714331e-05,-0.011000000000000001,0.027,0.003,6.0,2.06666667
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741017544750_201,142,USDJPY,1741017544750,USDJPY_TAIL_V1_RAW_ctrl_h1_1741015525000_13568,1741015525000,2019750,3.3161940000000004e-06,3.9747728e-05,2.5989107000000004e-05,3.351904000000002e-06,-5.2885376e-05,-4.958557e-05,0.0165,-0.015,0.001,28.0,0.18918919
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741022384000_207,148,USDJPY,1741022384000,USDJPY_TAIL_V1_RAW_ctrl_h0_1741022263750_13656,1741022263750,120250,6.6577231e-05,0.000149791075,-4.4952054000000014e-05,2.9955714999999983e-05,0.00010652133099999998,0.000289574877,-0.03,0.0235,-0.003,-12.0,2.153227058243
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741022464000_208,149,USDJPY,1741022464000,USDJPY_TAIL_V1_RAW_ctrl_h0_1741022263750_13656,1741022263750,200250,5.9907165e-05,8.320622200000001e-05,-8.223189699999999e-05,6.641126000000004e-06,-5.991382400000001e-05,0.000183027162,-0.004,0.020499999999999997,-0.003,-20.0,0.955883598243
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741022774000_210,150,USDJPY,1741022774000,USDJPY_TAIL_V1_RAW_ctrl_h0_1741022653250_14035,1741022653250,120750,3.9938683000000005e-05,5.3265515000000015e-05,2.650871700000002e-05,-1.9965325999999998e-05,4.6592707e-05,0.00032603840399999997,0.039999999999999994,-0.005000000000000001,0.004,7.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741022862000_211,151,USDJPY,1741022862000,USDJPY_TAIL_V1_RAW_ctrl_h0_1741022653250_14035,1741022653250,208750,2.3291779e-05,6.644301999999999e-06,-6.717949199999999e-05,4.3247894e-05,0.000212934426,-0.00010984086599999999,-0.0335,0.0155,0.003,10.0,0.31707317
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741023004500_212,152,USDJPY,1741023004500,USDJPY_TAIL_V1_RAW_ctrl_h0_1741022653250_14035,1741022653250,351250,5.656883e-05,-6.6557545e-05,0.00015938485799999998,2.3289609e-05,6.653725e-06,-9.3204373e-05,0.015,0.0005000000000000004,0.002,114.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741023010000_213,153,USDJPY,1741023010000,USDJPY_TAIL_V1_RAW_ctrl_h0_1741022653250_14035,1741022653250,356750,2.6622783e-05,-4.6589261999999994e-05,0.00014201017399999999,7.320699600000001e-05,8.3193197e-05,-9.985243899999999e-05,-0.021500000000000002,0.037000000000000005,0.002,114.0,0.42105263
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741023012250_214,154,USDJPY,1741023012250,USDJPY_TAIL_V1_RAW_ctrl_h0_1741022653250_14035,1741022653250,359000,0.000103168325,0.000139768684,0.00013227842600000003,0.000179700401,0.000139773235,-0.000129800534,-0.034,0.0495,0.003,113.0,0.23333333
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741023049750_216,155,USDJPY,1741023049750,USDJPY_TAIL_V1_RAW_ctrl_h0_1741022653250_14035,1741022653250,396500,3.9931340000000005e-05,3.3268391000000004e-05,7.2547435e-05,0.000149724589,-6.656194000000001e-06,-4.3277118999999984e-05,-0.014000000000000002,0.028000000000000004,0.003,89.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741023164000_217,156,USDJPY,1741023164000,USDJPY_TAIL_V1_RAW_ctrl_h0_1741022653250_14035,1741022653250,510750,1.9967453e-05,-6.9884109e-05,2.8951617000000016e-05,-9.981815999999997e-06,0.000346170493,0.000329572109,0.0805,-0.026,-0.003,109.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w1000_1741023190250_218,157,USDJPY,1741023190250,USDJPY_TAIL_V1_RAW_ctrl_h2_1741022653250_14036,1741022653250,537000,-3.327948e-06,-3.6590728999999994e-05,5.1468554999999994e-05,-4.6588874e-05,0.000169807533,-0.00011314829899999998,0.025499999999999995,-0.013499999999999998,0.002,114.0,0.24489796
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w1000_1741023266750_219,158,USDJPY,1741023266750,USDJPY_TAIL_V1_RAW_ctrl_h2_1741022653250_14036,1741022653250,613500,2.9968205e-05,-6.619352999999998e-06,6.9367456e-05,8.3259908e-05,0.000139840048,-9.316528599999999e-05,0.0225,-0.009499999999999998,0.002,86.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741023294000_221,159,USDJPY,1741023294000,USDJPY_TAIL_V1_RAW_ctrl_h0_1741022653250_14035,1741022653250,640750,7.9904535e-05,2.999634400000001e-05,6.076595399999999e-05,7.9921597e-05,0.000156474131,0.000196432323,0.020499999999999997,0.0010000000000000009,0.007,84.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741023397500_225,160,USDJPY,1741023397500,USDJPY_TAIL_V1_RAW_ctrl_h0_1741022653250_14035,1741022653250,744250,4.6610544000000004e-05,3.134200000000245e-08,5.059277000000003e-05,0.00023636213899999998,5.9929282e-05,0.0004963298810000001,0.066,0.019000000000000003,0.003,67.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741023928000_228,162,USDJPY,1741023928000,USDJPY_TAIL_V1_RAW_ctrl_h1_1741023807000_16215,1741023807000,121000,1.9967563999999997e-05,-4.9915326999999993e-05,5.680670600000001e-05,3.3283790000000096e-06,7.6538188e-05,6.992090599999999e-05,0.0315,0.012000000000000004,-0.001,73.0,-4.221087917721
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741024234500_229,163,USDJPY,1741024234500,USDJPY_TAIL_V1_RAW_ctrl_h1_1741024114250_16762,1741024114250,120250,-7.650000000001528e-10,8.322083400000001e-05,6.503895800000003e-05,7.6565982e-05,-2.3311779e-05,-0.000286302067,-0.0235,0.0075,0.004,-8.0,0.10416667
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741024329000_231,164,USDJPY,1741024329000,USDJPY_TAIL_V1_RAW_ctrl_h0_1741024114250_16761,1741024114250,214750,-4.1100000000012193e-10,2.6631645e-05,3.9052739000000006e-05,0.000113185815,0.000123160878,0.000269509514,-0.03949999999999999,0.071,-0.001,2.0,4.3
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741024399250_232,165,USDJPY,1741024399250,USDJPY_TAIL_V1_RAW_ctrl_h1_1741024114250_16762,1741024114250,285000,-3.1099999999990266e-10,-9.990126999999998e-06,2.1324450000000236e-06,8.3228604e-05,0.00012316576599999998,0.00035603473000000004,-0.055999999999999994,0.12350000000000001,0.001,-5.0,4.95
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741024428250_233,166,USDJPY,1741024428250,USDJPY_TAIL_V1_RAW_ctrl_h0_1741024114250_16761,1741024114250,314000,1.3313972000000002e-05,2.6621672e-05,-5.865479999999897e-07,0.000119825454,0.0005257604960000001,0.00018957789199999998,0.053500000000000006,-0.0145,0.003,-19.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741024791500_234,167,USDJPY,1741024791500,USDJPY_TAIL_V1_RAW_ctrl_h0_1741024670750_17882,1741024670750,120750,4.9919843999999996e-05,3.661047e-05,0.00013380708,-3.3293204000000006e-05,4.9867403000000005e-05,0.000442323396,-0.002,0.051500000000000004,0.001,45.0,-13.221640333688
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741024816750_235,168,USDJPY,1741024816750,USDJPY_TAIL_V1_RAW_ctrl_h0_1741024670750_17882,1741024670750,146000,6.650578e-06,2.9948339e-05,9.364353799999999e-05,0.00010978185699999999,0.000345871511,0.00026925531100000004,-0.0035,0.022499999999999992,0.001,21.0,-14.251812743688
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w1000_1741024838000_236,169,USDJPY,1741024838000,USDJPY_TAIL_V1_RAW_ctrl_h2_1741024670750_17884,1741024670750,167250,-3.3358209999999994e-06,8.3149158e-05,6.0628559000000005e-05,1.9914719999999996e-05,-0.000173106248,-0.00021979557499999998,0.033499999999999995,-0.052500000000000005,0.0,21.0,-4.119465201892
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741024878250_238,170,USDJPY,1741024878250,USDJPY_TAIL_V1_RAW_ctrl_h0_1741024670750_17882,1741024670750,207500,5.319640400000001e-05,5.6533154e-05,1.6070682999999955e-05,-6.696031000000003e-06,-9.9940973e-05,-0.00032289039899999997,0.022,-0.051000000000000004,-0.003,9.0,-20.596640333688
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w1000_1741024981250_242,171,USDJPY,1741024981250,USDJPY_TAIL_V1_RAW_ctrl_h2_1741024670750_17884,1741024670750,310500,2.3272330000000003e-05,7.6495953e-05,4.9975762999999996e-05,3.3217943000000004e-05,-0.000146498097,0.000112927442,0.0665,-0.051000000000000004,-0.002,1.0,-4.119465201892
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741025064500_243,172,USDJPY,1741025064500,USDJPY_TAIL_V1_RAW_ctrl_h0_1741024670750_17882,1741024670750,393750,-6.660403999999999e-06,6.654179e-06,4.7737355e-05,-3.9950915000000005e-05,-0.000159795123,-0.000286284532,0.042499999999999996,-0.07300000000000001,0.006,2.0,-20.010433433688
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741025094750_244,173,USDJPY,1741025094750,USDJPY_TAIL_V1_RAW_ctrl_h0_1741024670750_17882,1741024670750,424000,-9.987499e-06,6.6549318e-05,4.135443499999995e-05,3.3253323999999994e-05,-0.000166447531,-0.00020309518899999998,0.021,-0.03200000000000001,0.003,-1.0,-19.461505193688
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741025303000_247,175,USDJPY,1741025303000,USDJPY_TAIL_V1_RAW_ctrl_h0_1741024670750_17882,1741024670750,632250,1.3301546e-05,4.9905761e-05,3.1777045999999956e-05,-2.9970051000000002e-05,-4.0015518000000006e-05,-0.00033286268899999997,0.025500000000000002,-0.060500000000000005,0.002,5.0,-20.460276693688
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741025341250_250,177,USDJPY,1741025341250,USDJPY_TAIL_V1_RAW_ctrl_h0_1741024670750_17882,1741024670750,670500,2.994063e-05,3.3273552e-05,-1.7668160000000046e-05,9.9790409e-05,-8.3267676e-05,-0.000133238746,-0.0035,-0.0345,-0.002,-13.0,-18.564382273688
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741025467750_253,179,USDJPY,1741025467750,USDJPY_TAIL_V1_RAW_ctrl_h0_1741024670750_17882,1741024670750,797000,5.655561900000001e-05,4.6580648e-05,7.048000199999998e-05,-3.3516079999999988e-06,-0.000143157323,-0.00031622586299999997,0.0235,-0.054000000000000006,0.001,-21.0,-20.391512123688
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741025483750_254,180,USDJPY,1741025483750,USDJPY_TAIL_V1_RAW_ctrl_h0_1741024670750_17882,1741024670750,813000,3.3191770000000008e-06,3.326686e-06,5.462600599999998e-05,0.000192944952,-0.00017643122899999998,-0.000309576178,0.0,-0.030500000000000006,0.003,-27.0,-20.293610033688
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741025490000_256,181,USDJPY,1741025490000,USDJPY_TAIL_V1_RAW_ctrl_h0_1741024670750_17882,1741024670750,819250,6.6483640000000004e-06,7.3199866e-05,5.3218897999999994e-05,6.630407999999999e-06,-5.0007694999999985e-05,-0.000159867417,0.029,-0.0495,0.0,-28.0,-18.396640333688
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741025526250_257,182,USDJPY,1741025526250,USDJPY_TAIL_V1_RAW_ctrl_h0_1741024670750_17882,1741024670750,855500,-6.944000000000251e-09,2.3288116e-05,1.0872705999999985e-05,7.982245800000001e-05,6.5621860000000115e-06,-0.00014657964299999999,0.047,-0.037000000000000005,0.002,-39.0,-20.596640333688
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741025560250_258,183,USDJPY,1741025560250,USDJPY_TAIL_V1_RAW_ctrl_h0_1741024670750_17882,1741024670750,889500,3.320815e-06,9.981219e-06,9.251612999999987e-06,3.657452899999999e-05,-0.000149813971,9.762152000000008e-06,0.056999999999999995,-0.0625,-0.001,-35.0,-20.596640333688
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741025603000_259,184,USDJPY,1741025603000,USDJPY_TAIL_V1_RAW_ctrl_h0_1741024670750_17882,1741024670750,932250,2.3280186e-05,3.6594514e-05,3.7293033999999956e-05,-1.6664659e-05,-1.3154799999998135e-07,-0.00024637361299999997,0.041499999999999995,-0.077,0.004,-24.0,-20.596640333688
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741025705250_260,185,USDJPY,1741025705250,USDJPY_TAIL_V1_RAW_ctrl_h0_1741024670750_17882,1741024670750,1034500,4.3234423000000004e-05,6.652895e-06,4.1288415999999966e-05,5.651077e-05,-0.00012320972799999998,-2.3452611999999972e-05,0.045,-0.066,-0.001,-33.0,-20.596640333688
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741025933500_261,186,USDJPY,1741025933500,USDJPY_TAIL_V1_RAW_ctrl_h0_1741024670750_17882,1741024670750,1262750,6.658886999999999e-06,5.6596581e-05,-2.9258560000000253e-06,1.9976781999999992e-05,9.994448000000012e-06,3.3297058999999984e-05,-0.0025,-0.022500000000000006,0.002,-40.0,-16.700088613688
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1741026008000_262,187,AUDUSD,1741026008000,AUDUSD_TAIL_V1_RAW_ctrl_h0_1741025880500_237,1741025880500,127500,-1.6020571e-05,8.008873e-06,4.404751999999984e-06,-5.140000000010593e-10,-8.008957199999999e-05,0.000152153657,0.0001,9.999999999999999e-06,3.0000000000000004e-05,25.0,0.5500450545619997
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1741026052750_265,188,AUDUSD,1741026052750,AUDUSD_TAIL_V1_RAW_ctrl_h0_1741025880500_237,1741025880500,172250,5.769999999983514e-10,8.010413e-06,-1.2980255000000012e-05,5.6074499e-05,-0.000168198475,0.00017620048500000001,4e-05,7.999999999999999e-05,0.0,18.0,0.850045054562
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741026078500_266,189,USDJPY,1741026078500,USDJPY_TAIL_V1_RAW_ctrl_h0_1741024670750_17882,1741024670750,1407750,-3.331392999999999e-06,6.656106e-06,-1.717421700000001e-05,6.641369999999998e-06,-0.00017310182,-2.995877400000001e-05,0.052,-0.07200000000000001,0.001,-48.0,-20.596640333688
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741026206500_268,190,USDJPY,1741026206500,USDJPY_TAIL_V1_RAW_ctrl_h1_1741024670750_17883,1741024670750,1535750,1.6641532e-05,6.6571248e-05,-7.978790999999994e-06,4.6592127999999994e-05,6.630401000000006e-06,-0.000326200138,0.0445,-0.077,0.002,-40.0,-4.155967302931
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741026549750_269,191,USDJPY,1741026549750,USDJPY_TAIL_V1_RAW_ctrl_h0_1741026427750_18659,1741026427750,122000,7.977000000001025e-09,-1.9964726e-05,1.3449680000000006e-05,-7.65518e-05,-0.00013979736,6.3273696e-05,-0.015999999999999997,0.012,-0.003,46.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w500_1741026625500_270,192,USDCAD,1741026625500,USDCAD_TAIL_V1_RAW_ctrl_h1_1741026501500_221,1741026501500,124000,-3.4710700000000006e-05,-5.5536176000000006e-05,-7.461000000000002e-06,2.4305885e-05,6.2519339e-05,-0.000104143428,-0.000435,0.00016,-2e-05,44.0,1.03571429
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w1000_1741026750000_271,193,USDJPY,1741026750000,USDJPY_TAIL_V1_RAW_ctrl_h2_1741026427750_18661,1741026427750,322250,-1.3308843000000001e-05,-2.3294247e-05,-1.1656345999999998e-05,-9.3196878e-05,-0.00010650934299999999,-3.3277691000000004e-05,0.0030000000000000027,0.0175,-0.006,27.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1741026800750_274,194,AUDUSD,1741026800750,AUDUSD_TAIL_V1_RAW_ctrl_h0_1741026644750_686,1741026644750,156000,8.005924000000001e-06,3.840000000004354e-10,-1.6082604999999994e-05,3.2023953e-05,2.4019119000000007e-05,5.604166300000001e-05,-5e-05,4.5e-05,1e-05,27.0,-0.199999999988
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741026862750_276,195,USDJPY,1741026862750,USDJPY_TAIL_V1_RAW_ctrl_h1_1741026427750_18660,1741026427750,435000,-6.651008999999999e-06,-1.3307513000000003e-05,6.435770000000015e-06,-8.653879999999999e-05,-0.00011316697699999999,0.000183074905,-0.040999999999999995,0.0665,-0.003,13.0,2.13513514
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741026937250_277,196,USDJPY,1741026937250,USDJPY_TAIL_V1_RAW_ctrl_h1_1741026427750_18660,1741026427750,509500,-3.6612397e-05,-1.3316286999999998e-05,4.528055000000005e-05,-4.993192e-05,-1.001690899999998e-05,0.00045943403900000005,-0.012999999999999998,0.0855,-0.002,27.0,4.62857143
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1741026966500_278,197,AUDUSD,1741026966500,AUDUSD_TAIL_V1_RAW_ctrl_h0_1741026644750_686,1741026644750,321750,-8.005476e-06,1.5380000000005264e-09,1.7254503999999986e-05,3.2028183999999996e-05,0.00012011162199999998,0.000152134166,8.5e-05,-3e-05,3.0000000000000004e-05,-12.0,-0.999999999988
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741026969000_279,198,USDJPY,1741026969000,USDJPY_TAIL_V1_RAW_ctrl_h0_1741026427750_18659,1741026427750,541250,-3.3284073e-05,1.3308977000000001e-05,2.1080903000000005e-05,-4.3275104999999995e-05,-0.00012649030099999998,0.00031958853300000003,0.0445,0.011,-0.006,49.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1741027038750_282,199,AUDUSD,1741027038750,AUDUSD_TAIL_V1_RAW_ctrl_h0_1741026644750_686,1741026644750,394000,1.6020568e-05,2.4032069999999998e-05,4.674375400000002e-05,4.0048856e-05,8.8104213e-05,6.4070925e-05,-8.5e-05,9.5e-05,0.0,-8.0,-0.09999999998800002
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1741027121250_283,200,AUDUSD,1741027121250,AUDUSD_TAIL_V1_RAW_ctrl_h0_1741026644750_686,1741026644750,476500,5.6061666e-05,6.407355300000001e-05,2.0247840999999985e-05,4.0044366999999995e-05,3.2042609e-05,2.4026556000000004e-05,-3.500000000000001e-05,5.5e-05,3.0000000000000004e-05,5.0,-0.49999999998800004
