"scenario","mode","entry_time","exit_time","strategy","symbol","direction","base_currency","quote_currency","base_strength","quote_strength","strength_diff","strength_rank_base","strength_rank_quote","pair_momentum_h1","pair_momentum_h4","strength_alignment","pair_alignment","entry_type","pullback_depth_atr","overextended_flag","room_to_1r","room_to_2r","failure_type","entry","exit","stop_loss","take_profit","risk_price","result_r","profit","commission","swap","net_profit","volume","reward_r","holding_bars","atr","spread_points","score","exit_reason","position_id"
"E","currency_strength_pullback_room_to_2r","2025.01.09 18:30:00","2025.01.09 18:57:43","currency_strength_pullback_room_to_2r","GBPJPY","SHORT","GBP","JPY","-0.67206","1.38424","-2.05630","3","1","0.67117","-2.05661","true","true","strength_pullback_breakdown","0.6980","false","3.6212","3.6212","pullback_failed","194.18300000","194.38400000","194.38100000","193.94600000","0.19800000","-1.0152","-24.19","0.00","0.00","-24.19","0.190","1.200","1","0.19757143","38.00","2.740","DEAL_REASON_SL","100"
"E","currency_strength_pullback_room_to_2r","2025.01.10 05:00:00","2025.01.10 07:26:24","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","1.09316","-0.30575","1.39891","1","4","1.22445","0.20056","true","true","strength_pullback_recovery","0.0000","false","2.3684","2.3684","other","158.27400000","158.41100000","158.16000000","158.41100000","0.11400000","1.2018","28.54","0.00","0.00","28.54","0.330","1.200","9","0.11385714","18.00","1.917","DEAL_REASON_TP","102"
"E","currency_strength_pullback_room_to_2r","2025.01.10 12:15:00","2025.01.10 12:47:26","currency_strength_pullback_room_to_2r","USDJPY","SHORT","USD","JPY","-0.16456","1.28242","-1.44698","2","1","-1.01265","-0.28095","true","true","strength_pullback_breakdown","0.0000","false","2.3448","2.3448","pullback_failed","157.90700000","158.05300000","158.05200000","157.73300000","0.14500000","-1.0069","-24.02","0.00","0.00","-24.02","0.260","1.200","2","0.14514286","16.00","1.924","DEAL_REASON_SL","104"
"E","currency_strength_pullback_room_to_2r","2025.01.10 12:15:00","2025.01.10 12:51:15","currency_strength_pullback_room_to_2r","GBPJPY","SHORT","GBP","JPY","-0.26588","1.28242","-1.54830","3","1","-0.74249","0.00880","true","true","strength_pullback_breakdown","0.2823","false","2.9150","2.9150","pullback_failed","194.18600000","194.43800000","194.43300000","193.89000000","0.24700000","-1.0202","-23.92","0.00","0.00","-23.92","0.150","1.200","2","0.24692857","38.00","1.988","DEAL_REASON_SL","105"
"E","currency_strength_pullback_room_to_2r","2025.01.10 17:00:00","2025.01.10 17:21:02","currency_strength_pullback_room_to_2r","GBPUSD","SHORT","GBP","USD","-1.88938","2.16896","-4.05833","3","1","-1.02183","-1.59015","true","true","strength_pullback_breakdown","0.0000","false","2.3426","2.3426","pullback_failed","1.22416000","1.22632000","1.22632000","1.22157000","0.00216000","-1.0000","-23.76","0.00","0.00","-23.76","0.110","1.200","1","0.00216000","20.00","4.844","DEAL_REASON_SL","108"
"E","currency_strength_pullback_room_to_2r","2025.01.10 17:45:00","2025.01.10 18:21:23","currency_strength_pullback_room_to_2r","EURUSD","SHORT","EUR","USD","-2.38849","2.14801","-4.53649","4","1","-1.82264","-1.90705","true","true","strength_pullback_breakdown","0.7524","false","2.0585","2.0585","other","1.02547000","1.02298000","1.02752000","1.02301000","0.00205000","1.2146","27.39","0.00","0.00","27.39","0.110","1.200","2","0.00205214","18.00","5.505","DEAL_REASON_TP","110"
"E","currency_strength_pullback_room_to_2r","2025.01.10 21:15:00","2025.01.10 21:43:48","currency_strength_pullback_room_to_2r","EURUSD","SHORT","EUR","USD","-4.40042","2.26365","-6.66407","4","2","-2.99307","-2.00522","true","true","strength_pullback_breakdown","0.1311","false","2.5960","2.5960","pullback_failed","1.02382000","1.02481000","1.02481000","1.02263000","0.00099000","-1.0000","-23.76","0.00","0.00","-23.76","0.240","1.200","1","0.00099143","18.00","7.935","DEAL_REASON_SL","113"
"E","currency_strength_pullback_room_to_2r","2025.01.10 19:30:00","2025.01.13 00:30:00","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","3.15403","1.55163","1.60240","1","2","-0.34346","2.27402","true","true","strength_pullback_recovery","0.0739","false","3.7959","3.7959","strength_reversed","157.75500000","157.72200000","157.46100000","158.10800000","0.29400000","-0.1122","-2.51","0.00","0.57","-1.94","0.120","1.200","20","0.29378571","16.00","2.412","DEAL_REASON_EXPERT","112"
"E","currency_strength_pullback_room_to_2r","2025.01.13 05:00:00","2025.01.13 05:28:10","currency_strength_pullback_room_to_2r","USDJPY","SHORT","USD","JPY","1.52489","3.66823","-2.14334","2","1","-1.07964","-1.25921","true","true","strength_pullback_breakdown","0.2978","false","2.1832","2.1832","pullback_failed","157.50800000","157.64000000","157.63900000","157.35000000","0.13100000","-1.0076","-23.45","0.00","0.00","-23.45","0.280","1.200","1","0.13128571","22.00","2.832","DEAL_REASON_SL","116"
"E","currency_strength_pullback_room_to_2r","2025.01.13 07:15:00","2025.01.13 07:32:59","currency_strength_pullback_room_to_2r","USDJPY","SHORT","USD","JPY","2.69469","4.57012","-1.87542","2","1","-1.17384","-1.25921","true","true","strength_pullback_breakdown","0.4298","false","2.3590","2.3590","other","157.49800000","157.35800000","157.61500000","157.35800000","0.11700000","1.1966","28.47","0.00","0.00","28.47","0.320","1.200","1","0.11678571","19.00","2.604","DEAL_REASON_TP","118"
"E","currency_strength_pullback_room_to_2r","2025.01.13 17:15:01","2025.01.13 18:30:28","currency_strength_pullback_room_to_2r","EURUSD","SHORT","EUR","USD","-3.42335","0.69451","-4.11786","5","2","-0.89861","-1.92745","true","true","strength_pullback_breakdown","0.3538","false","2.5699","2.5699","pullback_failed","1.02010000","1.02104000","1.02103000","1.01898000","0.00093000","-1.0108","-23.50","0.00","0.00","-23.50","0.250","1.200","5","0.00093000","18.00","4.996","DEAL_REASON_SL","120"
"E","currency_strength_pullback_room_to_2r","2025.01.13 19:15:00","2025.01.13 21:27:57","currency_strength_pullback_room_to_2r","USDJPY","SHORT","USD","JPY","0.60774","3.09010","-2.48236","2","1","-0.42263","-2.49564","true","true","strength_pullback_breakdown","0.4695","false","3.3097","3.3097","pullback_failed","157.41700000","157.58200000","157.57200000","157.23100000","0.15500000","-1.0645","-25.13","0.00","0.00","-25.13","0.240","1.200","8","0.15507143","19.00","3.433","DEAL_REASON_SL","122"
"E","currency_strength_pullback_room_to_2r","2025.01.13 21:45:02","2025.01.13 23:21:05","currency_strength_pullback_room_to_2r","GBPUSD","SHORT","GBP","USD","-0.64079","0.23097","-0.87176","4","2","1.56699","-1.65581","true","true","strength_pullback_breakdown","0.5847","false","6.9515","6.9515","pullback_failed","1.21706000","1.21809000","1.21809000","1.21583000","0.00103000","-1.0000","-23.69","0.00","0.00","-23.69","0.230","1.200","6","0.00102786","20.00","1.673","DEAL_REASON_SL","124"
"E","currency_strength_pullback_room_to_2r","2025.01.13 23:15:00","2025.01.13 23:29:14","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","0.59300","-0.47925","1.07225","2","5","1.84726","-0.64408","true","true","strength_pullback_recovery","0.5042","false","13.0000","13.0000","pullback_failed","157.68800000","157.59400000","157.59700000","157.79800000","0.09100000","-1.0330","-24.46","0.00","0.00","-24.46","0.410","1.200","0","0.09142857","16.00","2.575","DEAL_REASON_SL","125"
"E","currency_strength_pullback_room_to_2r","2025.01.14 01:30:00","2025.01.14 01:40:08","currency_strength_pullback_room_to_2r","GBPJPY","LONG","GBP","JPY","0.94079","-0.57305","1.51384","3","4","2.17146","-1.05574","true","true","strength_pullback_recovery","0.0000","false","11.5208","11.5208","pullback_failed","192.54800000","192.35500000","192.35600000","192.77900000","0.19200000","-1.0052","-23.27","0.00","0.00","-23.27","0.190","1.200","0","0.19250000","38.00","2.810","DEAL_REASON_SL","128"
"E","currency_strength_pullback_room_to_2r","2025.01.14 01:30:00","2025.01.14 02:00:40","currency_strength_pullback_room_to_2r","GBPUSD","LONG","GBP","USD","0.94079","-1.12336","2.06416","3","5","2.87108","-0.79877","true","true","strength_pullback_recovery","0.0000","true","6.6917","6.6917","overextended_entry","1.22407000","1.22287000","1.22287000","1.22551000","0.00120000","-1.0000","-22.80","0.00","0.00","-22.80","0.190","1.200","2","0.00120214","20.00","3.059","DEAL_REASON_SL","130"
"E","currency_strength_pullback_room_to_2r","2025.01.14 01:30:00","2025.01.14 02:00:51","currency_strength_pullback_room_to_2r","EURUSD","LONG","EUR","USD","1.01614","-1.12336","2.13950","2","5","2.51951","-0.40201","true","true","strength_pullback_recovery","0.0000","true","4.5275","4.5275","overextended_entry","1.02699000","1.02600000","1.02608000","1.02808000","0.00091000","-1.0879","-25.74","0.00","0.00","-25.74","0.260","1.200","2","0.00091071","18.00","2.951","DEAL_REASON_SL","129"
"E","currency_strength_pullback_room_to_2r","2025.01.14 02:00:00","2025.01.14 02:00:58","currency_strength_pullback_room_to_2r","GBPJPY","LONG","GBP","JPY","0.89577","-0.63543","1.53120","3","4","1.99181","-1.05574","true","true","strength_pullback_recovery","0.0000","false","11.0047","11.0047","pullback_failed","192.43800000","192.22500000","192.22700000","192.69100000","0.21100000","-1.0095","-22.98","0.00","0.00","-22.98","0.170","1.200","0","0.21064286","38.00","2.743","DEAL_REASON_SL","132"
"E","currency_strength_pullback_room_to_2r","2025.01.14 03:45:00","2025.01.14 03:50:10","currency_strength_pullback_room_to_2r","EURJPY","LONG","EUR","JPY","0.96201","-0.70313","1.66515","2","4","2.00756","-0.80210","true","true","strength_pullback_recovery","0.4225","false","6.8545","6.8545","pullback_failed","161.66800000","161.44700000","161.44800000","161.93200000","0.22000000","-1.0045","-22.44","0.00","0.00","-22.44","0.160","1.200","0","0.21964286","30.00","2.529","DEAL_REASON_SL","136"
"E","currency_strength_pullback_room_to_2r","2025.01.14 03:45:00","2025.01.14 03:50:13","currency_strength_pullback_room_to_2r","GBPJPY","LONG","GBP","JPY","0.56638","-0.70313","1.26952","3","4","1.95698","-1.05574","true","true","strength_pullback_recovery","0.3726","false","7.3497","7.3497","pullback_failed","192.65800000","192.37200000","192.37200000","193.00100000","0.28600000","-1.0000","-21.78","0.00","0.00","-21.78","0.120","1.200","0","0.28585714","38.00","2.110","DEAL_REASON_SL","137"
"E","currency_strength_pullback_room_to_2r","2025.01.14 04:45:00","2025.01.14 05:10:23","currency_strength_pullback_room_to_2r","EURJPY","LONG","EUR","JPY","1.11448","-1.09048","2.20497","2","5","1.69538","-0.16815","true","true","strength_pullback_recovery","0.1932","false","7.9953","7.9953","other","161.48100000","161.73600000","161.26900000","161.73600000","0.21200000","1.2028","27.51","0.00","0.00","27.51","0.170","1.200","1","0.21221429","30.00","3.265","DEAL_REASON_TP","140"
"E","currency_strength_pullback_room_to_2r","2025.01.14 05:15:00","2025.01.14 05:48:43","currency_strength_pullback_room_to_2r","EURJPY","LONG","EUR","JPY","1.16905","-1.19046","2.35951","2","5","1.94503","-0.16815","true","true","strength_pullback_recovery","0.1818","false","6.6486","6.6486","pullback_failed","161.70000000","161.47000000","161.47800000","161.96600000","0.22200000","-1.0360","-23.36","0.00","0.00","-23.36","0.160","1.200","2","0.22164286","30.00","3.333","DEAL_REASON_SL","145"
"E","currency_strength_pullback_room_to_2r","2025.01.14 05:00:00","2025.01.14 06:04:25","currency_strength_pullback_room_to_2r","AUDJPY","LONG","AUD","JPY","2.47224","-1.19046","3.66270","1","5","2.48483","0.77009","true","true","strength_pullback_recovery","0.2887","false","4.4255","4.4255","pullback_failed","97.56500000","97.42100000","97.42400000","97.73400000","0.14100000","-1.0213","-23.77","0.00","0.00","-23.77","0.260","1.200","4","0.14100000","28.00","4.723","DEAL_REASON_SL","142"
"E","currency_strength_pullback_room_to_2r","2025.01.14 05:15:00","2025.01.14 06:06:17","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","-0.41463","-1.19046","0.77583","4","5","0.58787","-0.08928","true","true","strength_pullback_recovery","0.1393","false","5.4834","5.4834","strength_reversed","157.71400000","157.50200000","157.50300000","157.96700000","0.21100000","-1.0047","-22.88","0.00","0.00","-22.88","0.170","1.200","3","0.21107143","18.00","1.410","DEAL_REASON_SL","144"
"E","currency_strength_pullback_room_to_2r","2025.01.14 05:00:00","2025.01.14 07:12:22","currency_strength_pullback_room_to_2r","GBPJPY","LONG","GBP","JPY","0.80394","-1.12794","1.93188","3","5","1.30977","-0.17361","true","true","strength_pullback_recovery","0.5851","false","8.6854","8.6854","pullback_failed","192.44100000","192.16700000","192.17400000","192.76200000","0.26700000","-1.0262","-22.62","0.00","0.00","-22.62","0.130","1.200","8","0.26728571","41.00","2.979","DEAL_REASON_SL","141"
"E","currency_strength_pullback_room_to_2r","2025.01.14 08:15:00","2025.01.14 08:56:30","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","-0.24363","-1.15319","0.90956","4","5","0.45679","0.20528","true","true","strength_pullback_recovery","0.5673","false","8.3655","8.3655","pullback_failed","157.65800000","157.51100000","157.51300000","157.83200000","0.14500000","-1.0138","-23.33","0.00","0.00","-23.33","0.250","1.200","2","0.14471429","22.00","1.872","DEAL_REASON_SL","150"
"E","currency_strength_pullback_room_to_2r","2025.01.14 08:15:00","2025.01.14 08:58:03","currency_strength_pullback_room_to_2r","EURJPY","LONG","EUR","JPY","0.71039","-1.15319","1.86358","3","5","0.63591","0.54118","true","true","strength_pullback_recovery","0.4625","false","10.5695","10.5695","pullback_failed","161.58000000","161.42500000","161.42900000","161.76100000","0.15100000","-1.0265","-23.62","0.00","0.00","-23.62","0.240","1.200","2","0.15114286","30.00","3.142","DEAL_REASON_SL","151"
"E","currency_strength_pullback_room_to_2r","2025.01.14 10:00:00","2025.01.14 10:21:53","currency_strength_pullback_room_to_2r","EURJPY","LONG","EUR","JPY","0.35516","-1.04003","1.39519","2","5","0.37912","0.54118","true","true","strength_pullback_recovery","0.4638","false","10.5519","10.5519","other","161.55100000","161.73700000","161.39700000","161.73500000","0.15400000","1.2078","27.16","0.00","0.00","27.16","0.230","1.200","1","0.15371429","30.00","2.625","DEAL_REASON_TP","154"
"E","currency_strength_pullback_room_to_2r","2025.01.14 10:45:00","2025.01.14 10:55:47","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","0.25557","-1.04003","1.29559","3","5","0.70909","0.20528","true","true","strength_pullback_recovery","0.6840","false","8.6859","8.6859","other","157.51600000","157.71000000","157.36000000","157.70300000","0.15600000","1.2436","28.29","0.00","0.00","28.29","0.230","1.200","0","0.15600000","16.00","2.337","DEAL_REASON_TP","157"
"E","currency_strength_pullback_room_to_2r","2025.01.14 10:30:00","2025.01.14 11:14:41","currency_strength_pullback_room_to_2r","EURJPY","LONG","EUR","JPY","0.35516","-1.04003","1.39519","2","5","0.37912","0.54118","true","true","strength_pullback_recovery","0.6311","false","9.2515","9.2515","other","161.66800000","161.86500000","161.50500000","161.86400000","0.16300000","1.2086","27.47","0.00","0.00","27.47","0.220","1.200","2","0.16335714","30.00","2.495","DEAL_REASON_TP","156"
"E","currency_strength_pullback_room_to_2r","2025.01.14 11:00:00","2025.01.14 11:22:49","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","-0.15719","-1.31462","1.15744","4","5","0.51655","0.20528","true","true","strength_pullback_recovery","0.4904","false","7.6275","7.6275","other","157.70400000","157.89500000","157.55100000","157.88800000","0.15300000","1.2484","29.03","0.00","0.00","29.03","0.240","1.200","1","0.15335714","16.00","2.057","DEAL_REASON_TP","159"
"E","currency_strength_pullback_room_to_2r","2025.01.14 11:00:00","2025.01.14 11:53:11","currency_strength_pullback_room_to_2r","GBPJPY","LONG","GBP","JPY","0.49260","-1.31462","1.80723","3","5","0.77861","0.66753","true","true","strength_pullback_recovery","0.0000","false","10.2184","10.2184","pullback_failed","192.61700000","192.40700000","192.41100000","192.86400000","0.20600000","-1.0194","-22.61","0.00","0.00","-22.61","0.170","1.200","3","0.20571429","38.00","3.098","DEAL_REASON_SL","160"
"E","currency_strength_pullback_room_to_2r","2025.01.14 11:45:00","2025.01.14 12:35:25","currency_strength_pullback_room_to_2r","EURUSD","LONG","EUR","USD","1.24750","-0.42607","1.67356","2","4","1.02415","0.44816","true","true","strength_pullback_recovery","0.6958","false","5.0421","5.0421","pullback_failed","1.02632000","1.02537000","1.02537000","1.02745000","0.00095000","-1.0000","-22.80","0.00","0.00","-22.80","0.240","1.200","3","0.00094571","18.00","2.455","DEAL_REASON_SL","164"
"E","currency_strength_pullback_room_to_2r","2025.01.14 12:30:02","2025.01.14 12:55:58","currency_strength_pullback_room_to_2r","EURJPY","LONG","EUR","JPY","2.83999","-2.80628","5.64627","2","5","2.26297","2.35548","true","true","strength_pullback_recovery","0.0000","false","5.7143","5.7143","pullback_failed","162.05800000","161.90300000","161.90400000","162.24300000","0.15400000","-1.0065","-22.59","0.00","0.00","-22.59","0.230","1.200","1","0.15392857","30.00","7.137","DEAL_REASON_SL","166"
"E","currency_strength_pullback_room_to_2r","2025.01.14 13:15:02","2025.01.14 13:46:28","currency_strength_pullback_room_to_2r","GBPJPY","LONG","GBP","JPY","0.98586","-2.19921","3.18507","3","5","0.15072","1.74911","true","true","strength_pullback_recovery","0.6900","false","9.3077","9.3077","pullback_failed","192.49900000","192.25800000","192.26500000","192.78000000","0.23400000","-1.0299","-22.90","0.00","0.00","-22.90","0.150","1.200","2","0.23450000","38.00","4.500","DEAL_REASON_SL","170"
"E","currency_strength_pullback_room_to_2r","2025.01.14 11:30:00","2025.01.14 14:13:39","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","-0.42607","-1.38178","0.95572","4","5","0.51655","0.20528","true","true","strength_pullback_recovery","0.0000","true","6.1788","6.1788","other","157.93800000","158.12000000","157.78700000","158.11900000","0.15100000","1.2053","27.62","0.00","0.00","27.62","0.240","1.200","10","0.15057143","16.00","1.710","DEAL_REASON_TP","163"
