period,variant,scenario,symbol,direction,month,session,regime,is_xauusd,reversal_signal_type,wave_audit_label,sl_mode,reward_r,current_result_R,current_profit,shadow_outcome,shadow_result_R,shadow_profit,tp_hit,sl_hit,same_bar_ambiguous,time_to_tp_minutes,time_to_sl_minutes,mae_R,mfe_R,avg_sl_points,avg_sl_atr,avg_tp_points,avg_tp_atr,hypothetical_lot_size,invalid_stops,sl_too_tight,sl_too_wide,not_enough_money,delta_result_R_vs_current
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,EURJPY,LONG,2025-02,server_16_23,REGIME_TREND_UP,FX,unclear,third_wave_middle,CURRENT_SL,1.5,1.5021,75.07,tp,1.5,74.97,1,0,0,55.0,,0.2405,1.6456,0.23699999999999477,236999999.99999475,0.35549999999999216,355499999.99999213,0.32,0,0,0,0,-0.0021
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,EURJPY,LONG,2025-02,server_16_23,REGIME_TREND_UP,FX,unclear,third_wave_middle,MID_TF_STRUCTURE_SL,1.2,1.5021,75.07,tp,1.2,59.97,1,0,0,50.0,,0.2405,1.4726,0.23699999999999477,236999999.99999475,0.2843999999999937,284399999.9999937,0.32,0,0,0,0,-0.3021
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,EURJPY,LONG,2025-02,server_16_23,REGIME_TREND_UP,FX,unclear,third_wave_middle,MID_TF_STRUCTURE_SL,1.3,1.5021,75.07,tp,1.3,64.97,1,0,0,50.0,,0.2405,1.4726,0.23699999999999477,236999999.99999475,0.3080999999999932,308099999.9999932,0.32,0,0,0,0,-0.2021
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,EURJPY,LONG,2025-02,server_16_23,REGIME_TREND_UP,FX,unclear,third_wave_middle,MID_TF_STRUCTURE_SL,1.5,1.5021,75.07,tp,1.5,74.97,1,0,0,55.0,,0.2405,1.6456,0.23699999999999477,236999999.99999475,0.35549999999999216,355499999.99999213,0.32,0,0,0,0,-0.0021
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,EURJPY,LONG,2025-02,server_16_23,REGIME_TREND_UP,FX,unclear,third_wave_middle,LOWER_TF_REVERSAL_SL,1.2,1.5021,75.07,tp,1.2,59.97,1,0,0,50.0,,0.2568,1.5721,0.2220000000000084,222000000.0000084,0.2664000000000101,266400000.00001004,0.3416,0,0,0,0,-0.3021
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,EURJPY,LONG,2025-02,server_16_23,REGIME_TREND_UP,FX,unclear,third_wave_middle,LOWER_TF_REVERSAL_SL,1.3,1.5021,75.07,tp,1.3,64.97,1,0,0,50.0,,0.2568,1.5721,0.2220000000000084,222000000.0000084,0.28860000000001096,288600000.00001097,0.3416,0,0,0,0,-0.2021
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,EURJPY,LONG,2025-02,server_16_23,REGIME_TREND_UP,FX,unclear,third_wave_middle,LOWER_TF_REVERSAL_SL,1.5,1.5021,75.07,tp,1.5,74.97,1,0,0,50.0,,0.2568,1.5721,0.2220000000000084,222000000.0000084,0.3330000000000126,333000000.0000126,0.3416,0,0,0,0,-0.0021
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.2,1.501,76.1,tp,1.2,60.84,1,0,0,155.0,,0.1775,1.2663,5.069999999999709,5069999999.999708,6.083999999999651,6083999999.99965,0.1,0,0,0,0,-0.301
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.3,1.501,76.1,tp,1.3,65.91,1,0,0,160.0,,0.1775,1.4339,5.069999999999709,5069999999.999708,6.590999999999622,6590999999.999621,0.1,0,0,0,0,-0.201
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.5,1.501,76.1,tp,1.5,76.05,1,0,0,165.0,,0.1775,1.5404,5.069999999999709,5069999999.999708,7.604999999999563,7604999999.999563,0.1,0,0,0,0,-0.001
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.2,1.501,76.1,tp,1.2,60.84,1,0,0,155.0,,0.1775,1.2663,5.069999999999709,5069999999.999708,6.083999999999651,6083999999.99965,0.1,0,0,0,0,-0.301
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.3,1.501,76.1,tp,1.3,65.91,1,0,0,160.0,,0.1775,1.4339,5.069999999999709,5069999999.999708,6.590999999999622,6590999999.999621,0.1,0,0,0,0,-0.201
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.5,1.501,76.1,tp,1.5,76.05,1,0,0,165.0,,0.1775,1.5404,5.069999999999709,5069999999.999708,7.604999999999563,7604999999.999563,0.1,0,0,0,0,-0.001
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,1.501,76.1,tp,1.2,60.84,1,0,0,30.0,,0.1841,1.228,3.6399999999998727,3639999999.999872,4.367999999999847,4367999999.999846,0.1393,0,0,0,0,-0.301
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,1.501,76.1,tp,1.3,65.91,1,0,0,150.0,,0.2473,1.6346,3.6399999999998727,3639999999.999872,4.731999999999835,4731999999.999835,0.1393,0,0,0,0,-0.201
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,1.501,76.1,tp,1.5,76.05,1,0,0,150.0,,0.2473,1.6346,3.6399999999998727,3639999999.999872,5.459999999999809,5459999999.999808,0.1393,0,0,0,0,-0.001
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.2,1.5143,74.2,tp,1.2,58.8,1,0,0,130.0,,0.1041,1.4306,4.900000000000091,4900000000.000091,5.880000000000109,5880000000.000109,0.1,0,0,0,0,-0.3143
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.3,1.5143,74.2,tp,1.3,63.7,1,0,0,130.0,,0.1041,1.4306,4.900000000000091,4900000000.000091,6.370000000000118,6370000000.000118,0.1,0,0,0,0,-0.2143
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.5,1.5143,74.2,tp,1.5,73.5,1,0,0,135.0,,0.1041,2.0633,4.900000000000091,4900000000.000091,7.350000000000136,7350000000.000136,0.1,0,0,0,0,-0.0143
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.2,1.5143,74.2,tp,1.2,58.8,1,0,0,130.0,,0.1041,1.4306,4.900000000000091,4900000000.000091,5.880000000000109,5880000000.000109,0.1,0,0,0,0,-0.3143
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.3,1.5143,74.2,tp,1.3,63.7,1,0,0,130.0,,0.1041,1.4306,4.900000000000091,4900000000.000091,6.370000000000118,6370000000.000118,0.1,0,0,0,0,-0.2143
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.5,1.5143,74.2,tp,1.5,73.5,1,0,0,135.0,,0.1041,2.0633,4.900000000000091,4900000000.000091,7.350000000000136,7350000000.000136,0.1,0,0,0,0,-0.0143
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,1.5143,74.2,tp,1.2,58.8,1,0,0,130.0,,0.1049,1.4424,4.860000000000127,4860000000.000127,5.832000000000153,5832000000.000153,0.1008,0,0,0,0,-0.3143
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,1.5143,74.2,tp,1.3,63.7,1,0,0,130.0,,0.1049,1.4424,4.860000000000127,4860000000.000127,6.318000000000166,6318000000.000165,0.1008,0,0,0,0,-0.2143
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_00_07,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,1.5143,74.2,tp,1.5,73.5,1,0,0,135.0,,0.1049,2.0802,4.860000000000127,4860000000.000127,7.290000000000191,7290000000.000191,0.1008,0,0,0,0,-0.0143
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.2,-1.002,-50.3,tp,1.2,60.24,1,0,0,30.0,,0.2948,1.2151,5.019999999999982,5019999999.999982,6.023999999999978,6023999999.999977,0.1,0,0,0,0,2.202
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.3,-1.002,-50.3,sl,-1.0,-50.2,0,1,0,,275.0,1.9622,1.2191,5.019999999999982,5019999999.999982,6.525999999999977,6525999999.999976,0.1,0,0,0,0,0.002
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.5,-1.002,-50.3,sl,-1.0,-50.2,0,1,0,,275.0,1.9622,1.2191,5.019999999999982,5019999999.999982,7.529999999999973,7529999999.999972,0.1,0,0,0,0,0.002
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.2,-1.002,-50.3,tp,1.2,60.24,1,0,0,30.0,,0.2948,1.2151,5.019999999999982,5019999999.999982,6.023999999999978,6023999999.999977,0.1,0,0,0,0,2.202
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.3,-1.002,-50.3,sl,-1.0,-50.2,0,1,0,,275.0,1.9622,1.2191,5.019999999999982,5019999999.999982,6.525999999999977,6525999999.999976,0.1,0,0,0,0,0.002
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.5,-1.002,-50.3,sl,-1.0,-50.2,0,1,0,,275.0,1.9622,1.2191,5.019999999999982,5019999999.999982,7.529999999999973,7529999999.999972,0.1,0,0,0,0,0.002
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,-1.002,-50.3,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,0.5299999999997453,529999999.9997453,0.6359999999996944,635999999.9996943,0.9472,0,1,0,0,1.002
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,-1.002,-50.3,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,0.5299999999997453,529999999.9997453,0.688999999999669,688999999.999669,0.9472,0,1,0,0,1.002
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,-1.002,-50.3,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,0.5299999999997453,529999999.9997453,0.794999999999618,794999999.9996179,0.9472,0,1,0,0,1.002
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.2,-1.0316,-52.16,sl,-1.0,-50.56,0,1,0,,5.0,1.6218,0.0506,6.319999999999709,6319999999.999708,7.583999999999651,7583999999.99965,0.08,0,0,0,0,0.0316
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.3,-1.0316,-52.16,sl,-1.0,-50.56,0,1,0,,5.0,1.6218,0.0506,6.319999999999709,6319999999.999708,8.215999999999623,8215999999.999622,0.08,0,0,0,0,0.0316
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.5,-1.0316,-52.16,sl,-1.0,-50.56,0,1,0,,5.0,1.6218,0.0506,6.319999999999709,6319999999.999708,9.479999999999563,9479999999.999563,0.08,0,0,0,0,0.0316
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.2,-1.0316,-52.16,sl,-1.0,-50.56,0,1,0,,5.0,1.6218,0.0506,6.319999999999709,6319999999.999708,7.583999999999651,7583999999.99965,0.08,0,0,0,0,0.0316
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.3,-1.0316,-52.16,sl,-1.0,-50.56,0,1,0,,5.0,1.6218,0.0506,6.319999999999709,6319999999.999708,8.215999999999623,8215999999.999622,0.08,0,0,0,0,0.0316
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.5,-1.0316,-52.16,sl,-1.0,-50.56,0,1,0,,5.0,1.6218,0.0506,6.319999999999709,6319999999.999708,9.479999999999563,9479999999.999563,0.08,0,0,0,0,0.0316
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,-1.0316,-52.16,sl,-1.0,-50.56,0,1,0,,0.0,1.649,0.106,3.019999999999982,3019999999.9999814,3.623999999999978,3623999999.9999776,0.1674,0,0,0,0,0.0316
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,-1.0316,-52.16,sl,-1.0,-50.56,0,1,0,,0.0,1.649,0.106,3.019999999999982,3019999999.9999814,3.9259999999999766,3925999999.999976,0.1674,0,0,0,0,0.0316
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,LONG,2025-02,server_08_15,REGIME_TREND_UP,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,-1.0316,-52.16,sl,-1.0,-50.56,0,1,0,,0.0,1.649,0.106,3.019999999999982,3019999999.9999814,4.529999999999973,4529999999.999972,0.1674,0,0,0,0,0.0316
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_00_07,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.2,1.5142,71.12,tp,1.2,56.36,1,0,0,150.0,,0.6647,1.3398,6.710000000000036,6710000000.000036,8.052000000000044,8052000000.000044,0.07,0,0,0,0,-0.3142
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_00_07,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.3,1.5142,71.12,tp,1.3,61.06,1,0,0,150.0,,0.6647,1.3398,6.710000000000036,6710000000.000036,8.723000000000047,8723000000.000046,0.07,0,0,0,0,-0.2142
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_00_07,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.5,1.5142,71.12,tp,1.5,70.45,1,0,0,175.0,,0.6647,1.614,6.710000000000036,6710000000.000036,10.065000000000055,10065000000.000053,0.07,0,0,0,0,-0.0142
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_00_07,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.2,1.5142,71.12,tp,1.2,56.36,1,0,0,150.0,,0.6647,1.3398,6.710000000000036,6710000000.000036,8.052000000000044,8052000000.000044,0.07,0,0,0,0,-0.3142
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_00_07,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.3,1.5142,71.12,tp,1.3,61.06,1,0,0,150.0,,0.6647,1.3398,6.710000000000036,6710000000.000036,8.723000000000047,8723000000.000046,0.07,0,0,0,0,-0.2142
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_00_07,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.5,1.5142,71.12,tp,1.5,70.45,1,0,0,175.0,,0.6647,1.614,6.710000000000036,6710000000.000036,10.065000000000055,10065000000.000053,0.07,0,0,0,0,-0.0142
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_00_07,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,1.5142,71.12,sl,-1.0,-46.97,0,1,0,,80.0,1.1768,1.0633,3.7899999999999636,3789999999.9999633,4.5479999999999565,4547999999.999956,0.1239,0,0,0,0,-2.5142
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_00_07,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,1.5142,71.12,sl,-1.0,-46.97,0,1,0,,80.0,1.1768,1.0633,3.7899999999999636,3789999999.9999633,4.9269999999999525,4926999999.999952,0.1239,0,0,0,0,-2.5142
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_00_07,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,1.5142,71.12,sl,-1.0,-46.97,0,1,0,,80.0,1.1768,1.0633,3.7899999999999636,3789999999.9999633,5.684999999999945,5684999999.999945,0.1239,0,0,0,0,-2.5142
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_08_15,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.2,1.5099,68.85,tp,1.2,54.72,1,0,0,340.0,,0.7511,1.7083,9.11999999999989,9119999999.99989,10.94399999999987,10943999999.999868,0.05,0,0,0,0,-0.3099
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_08_15,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.3,1.5099,68.85,tp,1.3,59.28,1,0,0,340.0,,0.7511,1.7083,9.11999999999989,9119999999.99989,11.855999999999858,11855999999.999857,0.05,0,0,0,0,-0.2099
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_08_15,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.5,1.5099,68.85,tp,1.5,68.4,1,0,0,340.0,,0.7511,1.7083,9.11999999999989,9119999999.99989,13.679999999999836,13679999999.999836,0.05,0,0,0,0,-0.0099
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_08_15,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.2,1.5099,68.85,tp,1.2,54.72,1,0,0,340.0,,0.7511,1.7083,9.11999999999989,9119999999.99989,10.94399999999987,10943999999.999868,0.05,0,0,0,0,-0.3099
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_08_15,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.3,1.5099,68.85,tp,1.3,59.28,1,0,0,340.0,,0.7511,1.7083,9.11999999999989,9119999999.99989,11.855999999999858,11855999999.999857,0.05,0,0,0,0,-0.2099
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_08_15,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.5,1.5099,68.85,tp,1.5,68.4,1,0,0,340.0,,0.7511,1.7083,9.11999999999989,9119999999.99989,13.679999999999836,13679999999.999836,0.05,0,0,0,0,-0.0099
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_08_15,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,1.5099,68.85,sl,-1.0,-45.6,0,1,0,,25.0,1.4356,0.6521,3.880000000000109,3880000000.0001087,4.656000000000131,4656000000.000131,0.1175,0,0,0,0,-2.5099
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_08_15,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,1.5099,68.85,sl,-1.0,-45.6,0,1,0,,25.0,1.4356,0.6521,3.880000000000109,3880000000.0001087,5.044000000000142,5044000000.000141,0.1175,0,0,0,0,-2.5099
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_08_15,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,1.5099,68.85,sl,-1.0,-45.6,0,1,0,,25.0,1.4356,0.6521,3.880000000000109,3880000000.0001087,5.820000000000164,5820000000.000163,0.1175,0,0,0,0,-2.5099
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_16_23,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.2,-1.0,-49.28,actual_close,-1.0,-49.28,0,0,0,,,0.9416,0.1656,3.0799999999999272,3079999999.999927,3.6959999999999127,3695999999.9999123,0.16,0,0,0,0,0.0
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_16_23,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.3,-1.0,-49.28,actual_close,-1.0,-49.28,0,0,0,,,0.9416,0.1656,3.0799999999999272,3079999999.999927,4.003999999999905,4003999999.999905,0.16,0,0,0,0,0.0
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_16_23,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,CURRENT_SL,1.5,-1.0,-49.28,actual_close,-1.0,-49.28,0,0,0,,,0.9416,0.1656,3.0799999999999272,3079999999.999927,4.619999999999891,4619999999.99989,0.16,0,0,0,0,0.0
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_16_23,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.2,-1.0,-49.28,actual_close,-1.0,-49.28,0,0,0,,,0.9416,0.1656,3.0799999999999272,3079999999.999927,3.6959999999999127,3695999999.9999123,0.16,0,0,0,0,0.0
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_16_23,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.3,-1.0,-49.28,actual_close,-1.0,-49.28,0,0,0,,,0.9416,0.1656,3.0799999999999272,3079999999.999927,4.003999999999905,4003999999.999905,0.16,0,0,0,0,0.0
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_16_23,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,MID_TF_STRUCTURE_SL,1.5,-1.0,-49.28,actual_close,-1.0,-49.28,0,0,0,,,0.9416,0.1656,3.0799999999999272,3079999999.999927,4.619999999999891,4619999999.99989,0.16,0,0,0,0,0.0
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_16_23,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,-1.0,-49.28,sl,-1.0,-49.28,0,1,0,,20.0,1.0584,0.1984,2.5700000000001637,2570000000.0001636,3.0840000000001964,3084000000.000196,0.1918,0,0,0,0,0.0
2025-02,current_thirdwave,ThirdWave_regime_BOTH_all_5m,XAUUSD,SHORT,2025-02,server_16_23,REGIME_TREND_DOWN,XAUUSD,unclear,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,-1.0,-49.28,sl,-1.0,-49.28,0,1,0,,20.0,1.0584,0.1984,2.5700000000001637,2570000000.0001636,3.341000000000213,3341000000.0002127,0.1918,0,0,0,0,0.0
