period,from_date,to_date,context,scenario,series_name,run,prefix,time,event,symbol,direction,entry_price,sl,tp,result_R,profit,regime,session,scan_interval,entry_selection_mode,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,wave_audit_label,wave_audit_reason,strategy_name,close_time,close_comment
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.06 20:19:59,execution_block_candidate,GBPJPY,SHORT,188.710,189.126,188.086,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,188.233,190.585,189.883,190.949,LL_LH,11,-0.425,0.479,PERIOD_M15,190.585,188.233,189.088,36.35,3.41,4,false,189.088,3.66,16.07,PERIOD_M5,188.828,188.749,1,0.38,39.0,acceptable,100.00,4.02,0.416,1.50,0.3677,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.06 20:19:59,execution_block_candidate,AUDJPY,SHORT,95.318,95.519,95.017,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,95.180,95.681,95.265,96.004,LL_LH,11,-0.119,0.168,PERIOD_M15,95.681,95.180,95.491,62.08,3.28,4,false,95.491,3.89,34.53,PERIOD_M5,95.395,95.322,1,0.09,4.0,early,100.00,4.52,0.201,1.50,0.6302,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.06 20:24:59,execution_block_candidate,GBPJPY,SHORT,188.812,189.126,188.341,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,188.233,190.585,189.883,190.949,LL_LH,11,-0.425,0.479,PERIOD_M15,190.585,188.233,189.088,36.35,3.41,4,false,189.088,2.68,11.73,PERIOD_M5,188.828,188.710,1,0.99,102.0,late,100.00,3.05,0.314,1.50,0.3689,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.06 20:24:59,execution_block_candidate,AUDJPY,SHORT,95.357,95.519,95.114,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,95.180,95.681,95.265,96.004,LL_LH,11,-0.119,0.168,PERIOD_M15,95.681,95.180,95.491,62.08,3.28,4,false,95.491,2.95,26.75,PERIOD_M5,95.395,95.318,1,0.86,39.0,unclear,100.00,3.56,0.162,1.50,0.6154,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.06 20:34:59,execution_block_candidate,GBPJPY,SHORT,188.608,189.126,187.831,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,188.233,190.585,189.883,190.949,LL_LH,11,-0.425,0.479,PERIOD_M15,190.585,188.233,189.088,36.35,3.40,5,false,189.088,4.16,20.41,PERIOD_M5,188.828,188.640,1,0.28,32.0,acceptable,100.00,4.49,0.518,1.50,0.3292,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.06 21:34:59,execution_block_candidate,GBPUSD,SHORT,1.24349,1.24566,1.24024,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,1.23595,1.25088,1.24969,1.25491,LL_LH,18,-0.00025,0.00267,PERIOD_M15,1.25088,1.23595,1.24546,63.70,8.28,3,false,1.24546,4.44,13.19,PERIOD_M5,1.24423,1.24373,1,0.54,24.0,acceptable,100.00,4.89,0.00217,1.50,0.4509,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.06 21:39:59,execution_block_candidate,GBPUSD,SHORT,1.24357,1.24566,1.24044,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,1.23595,1.25088,1.24969,1.25491,LL_LH,18,-0.00025,0.00267,PERIOD_M15,1.25088,1.23595,1.24546,63.70,8.28,3,false,1.24546,4.20,12.66,PERIOD_M5,1.24423,1.24349,1,0.18,8.0,early,100.00,4.64,0.00209,1.50,0.4444,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.06 21:49:59,execution_block_candidate,GBPUSD,SHORT,1.24367,1.24566,1.24069,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,1.23595,1.25088,1.24969,1.25491,LL_LH,18,-0.00025,0.00267,PERIOD_M15,1.25088,1.23595,1.24546,63.70,9.36,4,false,1.24546,4.02,11.99,PERIOD_M5,1.24423,1.24354,1,0.29,13.0,acceptable,75.00,4.46,0.00199,1.50,0.4487,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.06 23:49:59,execution_block_candidate,EURJPY,SHORT,157.282,157.467,157.005,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,157.221,157.735,157.908,158.597,LL_LH,6,-0.294,0.310,PERIOD_M15,157.735,157.221,157.420,38.72,1.60,4,false,157.420,2.70,26.85,PERIOD_M5,157.277,157.263,1,0.37,19.0,acceptable,100.00,3.62,0.185,1.50,0.9190,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.07 02:04:59,execution_block_candidate,GBPJPY,SHORT,188.071,188.325,187.690,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,188.054,189.088,188.233,190.585,LL_LH,7,-0.435,0.453,PERIOD_M15,189.088,188.054,188.284,22.24,1.67,4,false,188.284,2.11,20.60,PERIOD_M5,187.991,187.958,1,1.12,113.0,late,100.00,2.51,0.254,1.50,0.4059,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.07 02:04:59,execution_block_candidate,AUDJPY,SHORT,95.002,95.162,94.762,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,94.955,95.491,95.180,95.681,LL_LH,7,-0.143,0.185,PERIOD_M15,95.491,94.955,95.133,33.21,2.09,4,false,95.133,2.35,24.44,PERIOD_M5,94.966,94.945,1,1.02,57.0,late,100.00,2.87,0.160,1.50,0.5205,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.07 02:24:59,execution_block_candidate,GBPUSD,SHORT,1.24306,1.24388,1.24183,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,1.23595,1.24546,1.24969,1.25088,LL_LH,12,-0.00048,0.00227,PERIOD_M15,1.24546,1.23595,1.24368,81.28,17.48,4,false,1.24368,2.26,6.52,PERIOD_M5,1.24322,1.24321,1,0.55,15.0,acceptable,75.00,2.99,0.00082,1.50,0.7292,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.07 06:14:59,execution_block_candidate,GBPJPY,SHORT,188.341,188.709,187.789,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,187.637,189.088,188.054,190.585,LL_LH,11,-0.398,0.389,PERIOD_M15,189.088,187.637,188.671,71.26,5.45,7,false,188.671,4.18,22.74,PERIOD_M5,188.333,188.331,1,0.13,10.0,early,100.00,4.66,0.368,1.50,0.4810,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.07 06:35:00,execution_block_candidate,AUDJPY,SHORT,95.296,95.415,95.118,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,94.842,95.491,94.955,95.681,LL_LH,11,-0.110,0.204,PERIOD_M15,95.491,94.842,95.387,83.98,5.52,4,false,95.387,2.32,14.02,PERIOD_M5,95.257,95.242,1,1.38,54.0,late,100.00,3.04,0.119,1.50,0.7153,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.07 08:14:59,execution_block_candidate,EURJPY,SHORT,157.302,157.513,156.986,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,156.744,157.579,157.026,157.735,LL_LH,6,-0.203,0.267,PERIOD_M15,157.579,156.744,157.483,88.50,7.15,10,false,157.483,3.07,21.68,PERIOD_M5,157.383,157.344,1,0.71,42.0,unclear,100.00,3.58,0.211,1.50,0.5091,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.07 08:14:59,execution_block_candidate,GBPJPY,SHORT,188.352,188.553,188.051,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,187.637,188.671,188.054,189.088,LL_LH,6,-0.321,0.361,PERIOD_M15,188.671,187.637,188.515,84.91,6.81,5,false,188.515,2.15,15.76,PERIOD_M5,188.385,188.355,1,0.04,3.0,early,100.00,2.65,0.201,1.50,0.5009,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.07 18:34:59,final_entry_candidate,USDJPY,SHORT,151.126,151.771,150.159,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,150.948,152.367,151.231,152.885,LL_LH,16,-0.105,0.317,PERIOD_M15,152.367,150.948,151.755,56.87,2.68,4,false,151.755,3.84,44.33,PERIOD_M5,151.266,151.195,1,0.42,69.0,acceptable,100.00,3.93,0.645,1.50,0.0976,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.07 18:34:59,order_attempt,USDJPY,SHORT,151.126,151.771,150.159,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,150.948,152.367,151.231,152.885,LL_LH,16,-0.105,0.317,PERIOD_M15,152.367,150.948,151.755,56.87,2.68,4,false,151.755,3.84,44.33,PERIOD_M5,151.266,151.195,1,0.42,69.0,acceptable,100.00,3.93,0.645,1.50,0.0976,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.07 18:34:59,order_sent,USDJPY,SHORT,151.126,151.771,150.159,-1.0062,-47.04,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,150.948,152.367,151.231,152.885,LL_LH,16,-0.105,0.317,PERIOD_M15,152.367,150.948,151.755,56.87,2.68,4,false,151.755,3.84,44.33,PERIOD_M5,151.266,151.195,1,0.42,69.0,acceptable,100.00,3.93,0.645,1.50,0.0976,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025.02.07 19:16:47,sl 151.771
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.07 18:49:59,final_entry_candidate,USDJPY,SHORT,151.174,151.773,150.276,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,150.948,152.367,151.231,152.885,LL_LH,16,-0.105,0.317,PERIOD_M15,152.367,150.948,151.755,56.87,2.61,5,false,151.755,3.69,40.94,PERIOD_M5,151.266,150.992,1,1.16,182.0,late,100.00,3.81,0.599,1.50,0.1144,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.07 18:49:59,order_blocked,USDJPY,SHORT,151.174,151.773,150.276,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,150.948,152.367,151.231,152.885,LL_LH,16,-0.105,0.317,PERIOD_M15,152.367,150.948,151.755,56.87,2.61,5,false,151.755,3.69,40.94,PERIOD_M5,151.266,150.992,1,1.16,182.0,late,100.00,3.81,0.599,1.50,0.1144,,existing_position,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.07 20:59:59,execution_block_candidate,USDJPY,SHORT,151.377,151.868,150.641,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,150.948,152.367,151.231,152.885,LL_LH,18,-0.117,0.370,PERIOD_M15,152.367,150.948,151.849,63.50,3.81,6,false,151.849,5.73,33.26,PERIOD_M5,151.465,151.430,1,0.64,53.0,unclear,100.00,5.96,0.491,1.50,0.2307,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.10 03:34:59,execution_block_candidate,EURUSD,SHORT,1.03062,1.03195,1.02863,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,1.02791,1.03377,1.03045,1.04083,LL_LH,5,-0.00094,0.00281,PERIOD_M15,1.03377,1.02791,1.03177,65.87,3.89,5,false,1.03177,3.59,19.62,PERIOD_M5,1.03080,1.03054,1,0.25,8.0,early,100.00,4.15,0.00133,1.50,0.5612,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.10 03:44:59,execution_block_candidate,EURUSD,SHORT,1.03010,1.03195,1.02733,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,1.02791,1.03377,1.03045,1.04083,LL_LH,5,-0.00094,0.00281,PERIOD_M15,1.03377,1.02791,1.03177,65.87,3.89,5,false,1.03177,4.84,28.50,PERIOD_M5,1.03080,1.03039,1,0.84,29.0,unclear,100.00,5.36,0.00185,1.50,0.5217,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.10 05:59:59,final_entry_candidate,XAUUSD,LONG,2875.74,2871.13,2882.66,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,2854.91,2886.78,2853.38,2870.68,HH_HL,11,0.21,9.93,PERIOD_M15,2854.91,2886.78,2871.31,48.54,4.89,3,false,2871.31,2.67,13.90,PERIOD_M5,2874.62,2875.38,1,0.22,36.0,early,100.00,2.78,4.61,1.50,0.1086,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.10 05:59:59,order_attempt,XAUUSD,LONG,2875.74,2871.13,2882.66,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,2854.91,2886.78,2853.38,2870.68,HH_HL,11,0.21,9.93,PERIOD_M15,2854.91,2886.78,2871.31,48.54,4.89,3,false,2871.31,2.67,13.90,PERIOD_M5,2874.62,2875.38,1,0.22,36.0,early,100.00,2.78,4.61,1.50,0.1086,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.10 05:59:59,order_sent,XAUUSD,LONG,2875.74,2871.13,2882.66,1.5466,71.3,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,2854.91,2886.78,2853.38,2870.68,HH_HL,11,0.21,9.93,PERIOD_M15,2854.91,2886.78,2871.31,48.54,4.89,3,false,2871.31,2.67,13.90,PERIOD_M5,2874.62,2875.38,1,0.22,36.0,early,100.00,2.78,4.61,1.50,0.1086,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025.02.10 08:10:33,tp 2882.66
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.10 23:04:59,final_entry_candidate,XAUUSD,LONG,2906.67,2902.30,2913.23,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,2896.65,2911.71,2896.40,2876.58,HH_HL,6,5.17,7.75,PERIOD_M15,2896.65,2911.71,2902.48,61.29,3.45,6,false,2902.48,3.23,27.82,PERIOD_M5,2905.49,2907.37,1,0.54,70.0,acceptable,100.00,3.37,4.37,1.50,0.1389,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.10 23:04:59,order_attempt,XAUUSD,LONG,2906.67,2902.30,2913.23,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,2896.65,2911.71,2896.40,2876.58,HH_HL,6,5.17,7.75,PERIOD_M15,2896.65,2911.71,2902.48,61.29,3.45,6,false,2902.48,3.23,27.82,PERIOD_M5,2905.49,2907.37,1,0.54,70.0,acceptable,100.00,3.37,4.37,1.50,0.1389,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.10 23:04:59,order_sent,XAUUSD,LONG,2906.67,2902.30,2913.23,1.5423,64.96,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,2896.65,2911.71,2896.40,2876.58,HH_HL,6,5.17,7.75,PERIOD_M15,2896.65,2911.71,2902.48,61.29,3.45,6,false,2902.48,3.23,27.82,PERIOD_M5,2905.49,2907.37,1,0.54,70.0,acceptable,100.00,3.37,4.37,1.50,0.1389,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025.02.11 01:32:48,tp 2913.23
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.11 03:19:59,execution_block_candidate,EURUSD,SHORT,1.03010,1.03078,1.02908,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,1.03034,1.03079,1.03059,1.03357,LL_LH,11,-0.00081,0.00099,PERIOD_M15,1.03079,1.03034,1.03060,57.78,0.74,3,false,1.03060,2.68,111.11,PERIOD_M5,1.03024,1.03013,1,0.16,3.0,early,75.00,3.65,0.00068,1.50,0.9655,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.11 03:24:59,execution_block_candidate,EURUSD,SHORT,1.03003,1.03078,1.02891,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,1.03034,1.03079,1.03059,1.03357,LL_LH,11,-0.00081,0.00099,PERIOD_M15,1.03079,1.03034,1.03060,57.78,0.74,3,false,1.03060,2.98,126.67,PERIOD_M5,1.03024,1.03010,1,0.37,7.0,acceptable,75.00,3.92,0.00075,1.50,0.9403,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.11 03:29:59,execution_block_candidate,EURUSD,SHORT,1.03013,1.03078,1.02916,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,1.03034,1.03079,1.03059,1.03357,LL_LH,11,-0.00081,0.00099,PERIOD_M15,1.03079,1.03034,1.03060,57.78,0.74,3,false,1.03060,2.36,104.44,PERIOD_M5,1.03024,1.03003,1,0.50,10.0,acceptable,100.00,3.26,0.00065,1.50,0.9032,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2025.02.11 04:34:59,execution_block_candidate,EURJPY,SHORT,156.448,156.647,156.150,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,156.278,156.759,156.536,157.406,LL_LH,12,-0.072,0.197,PERIOD_M15,156.759,156.278,156.617,70.48,3.23,5,false,156.617,3.22,35.14,PERIOD_M5,156.519,156.515,1,1.28,67.0,late,75.00,3.80,0.199,1.50,0.5722,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
