episode_id,event_id,market_cluster_id,symbol,shock_direction,statistical_msc,confirmed_msc,confirmed_quote_msc,processing_msc,t0_msc,entry_quote_msc,entry_processing_msc,entry_bid,entry_ask,entry_spread,atr14_m5,spread_atr_t0,tick_activity_ratio,atr_source_msc,feature_source_msc,tick_size,broker_stop_distance,existing_sl_distance,existing_tp_distance,existing_sl_atr,existing_tp_atr,existing_risk_source,existing_continuation_result,existing_continuation_touch_msc,existing_reversal_result,existing_reversal_touch_msc,status,quote_count,duplicate_same_msc,future_reads,backdates,fallback_quotes,h30_quote_msc,h30_cont_mfe,h30_cont_mae,h30_rev_mfe,h30_rev_mae,h60_quote_msc,h60_cont_mfe,h60_cont_mae,h60_rev_mfe,h60_rev_mae,h120_quote_msc,h120_cont_mfe,h120_cont_mae,h120_rev_mfe,h120_rev_mae,h300_quote_msc,h300_cont_mfe,h300_cont_mae,h300_rev_mfe,h300_rev_mae,h600_quote_msc,h600_cont_mfe,h600_cont_mae,h600_rev_mfe,h600_rev_mae,h900_quote_msc,h900_cont_mfe,h900_cont_mae,h900_rev_mfe,h900_rev_mae,h1800_quote_msc,h1800_cont_mfe,h1800_cont_mae,h1800_rev_mfe,h1800_rev_mae,h3600_quote_msc,h3600_cont_mfe,h3600_cont_mae,h3600_rev_mfe,h3600_rev_mae,d0.10_cont_hit_ms,d0.10_rev_hit_ms,d0.20_cont_hit_ms,d0.20_rev_hit_ms,d0.30_cont_hit_ms,d0.30_rev_hit_ms,d0.40_cont_hit_ms,d0.40_rev_hit_ms,d0.50_cont_hit_ms,d0.50_rev_hit_ms,d0.75_cont_hit_ms,d0.75_rev_hit_ms,d1.00_cont_hit_ms,d1.00_rev_hit_ms,d1.50_cont_hit_ms,d1.50_rev_hit_ms,tp0.20_cont_pre_mae,tp0.20_rev_pre_mae,tp0.30_cont_pre_mae,tp0.30_rev_pre_mae,tp0.40_cont_pre_mae,tp0.40_rev_pre_mae,tp0.50_cont_pre_mae,tp0.50_rev_pre_mae,schema_version
"ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_447","ts15j_post_shock_excursion_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743098900250_19673","9031","AUDUSD","SHORT","1743098900000","1743098900250","1743098899876","1743098901741","1743098901741","1743098903532","1743098903539","0.6302500000","0.6304600000","0.0002100000","0.0003255462","0.645069797770","1.000000000000","1743098901741","1743098901741","0.0000100000","0.0000000000","0.0008400000","0.0010100000","2.580279191080","3.102478551180","ENTRY_SPREAD","SL_FIRST","1743100501269","TIMEOUT","","COMPLETE_3600S","4618","0","0","0","0","1743098934532","0.0000000000","0.0002300000","0.0000000000","0.0002700000","1743098963265","0.0000000000","0.0002300000","0.0000000000","0.0003600000","1743099021834","0.0000000000","0.0002300000","0.0000000000","0.0004100000","1743099202887","0.0000000000","0.0006700000","0.0002400000","0.0004100000","1743099503283","0.0000000000","0.0006700000","0.0002400000","0.0004100000","1743099801872","0.0000000000","0.0007200000","0.0002900000","0.0004100000","1743100701762","0.0000000000","0.0011800000","0.0007600000","0.0004100000","1743102503375","0.0000000000","0.0013800000","0.0009600000","0.0004100000","","201496","","202481","","202481","","202753","","202753","","651582","","1476980","","1620259","","0.0004100000","","0.0004100000","","0.0004100000","","0.0004100000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDCAD_mh_558","ts15j_post_shock_excursion_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743099058750_19675","9033","USDCAD","SHORT","1743099058500","1743099058750","1743099058432","1743099060107","1743099060107","1743099060188","1743099060353","1.4308600000","1.4311300000","0.0002700000","0.0006623159","0.377463389340","1.000000000000","1743099060107","1743099060107","0.0000100000","0.0000000000","0.0010800000","0.0013000000","1.630641841950","1.962809624568","ENTRY_SPREAD","TP_FIRST","1743100946060","SL_FIRST","1743099106553","COMPLETE_3600S","6903","0","0","0","0","1743099090350","0.0000000000","0.0004900000","0.0000000000","0.0003200000","1743099120132","0.0009700000","0.0004900000","0.0000000000","0.0014900000","1743099180164","0.0009700000","0.0004900000","0.0000000000","0.0014900000","1743099360319","0.0009700000","0.0004900000","0.0000000000","0.0014900000","1743099660167","0.0010800000","0.0004900000","0.0000000000","0.0016200000","1743099960330","0.0010800000","0.0004900000","0.0000000000","0.0016200000","1743100860472","0.0011200000","0.0004900000","0.0000000000","0.0016700000","1743102660567","0.0014800000","0.0016500000","0.0011400000","0.0020100000","44425","2544352","44425","2547400","44841","2548458","44841","2592192","46156","2595160","46156","2625456","46852","2649136","414355","2729484","0.0004900000","0.0020100000","0.0004900000","0.0020100000","0.0004900000","0.0020100000","0.0004900000","0.0020100000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_349","ts15j_post_shock_excursion_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743099661250_19717","9046","GBPUSD","SHORT","1743099661000","1743099661250","1743099661157","1743099661608","1743099661608","1743099661922","1743099662181","1.2962300000","1.2964300000","0.0002000000","0.0006779164","0.295021641164","1.000000000000","1743099661608","1743099661608","0.0000100000","0.0000000000","0.0008000000","0.0009600000","1.180086564654","1.416103877585","ENTRY_SPREAD","SL_FIRST","1743100251507","TP_FIRST","1743100315241","COMPLETE_3600S","5272","0","0","0","0","1743099692402","0.0001000000","0.0002200000","0.0000000000","0.0005000000","1743099721954","0.0002200000","0.0002200000","0.0000000000","0.0006200000","1743099782369","0.0002200000","0.0002500000","0.0000000000","0.0006200000","1743099962162","0.0002200000","0.0006400000","0.0002400000","0.0006200000","1743100261714","0.0002200000","0.0009600000","0.0005600000","0.0006200000","1743100562077","0.0002200000","0.0018400000","0.0014400000","0.0006200000","1743101461971","0.0002200000","0.0030800000","0.0026800000","0.0006200000","1743103261903","0.0004200000","0.0030800000","0.0026800000","0.0008200000","29009","159141","37830","177466","39709","194978","2213375","579561","2213912","580757","","592013","","620992","","653319","0.0002200000","0.0006200000","0.0002200000","0.0006200000","0.0030800000","0.0006200000","0.0030800000","0.0006200000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDJPY_mh_917","ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743099927250_19726","9049","USDJPY","SHORT","1743099927000","1743099927250","1743099927004","1743099928368","1743099928368","1743099928564","1743099929171","150.9200000000","150.9380000000","0.0180000000","0.0840365031","0.226092225476","0.000000000000","1743099928368","1743099928368","0.0010000000","0.0000000000","0.0720000000","0.0870000000","0.856770538644","1.035264400862","ENTRY_SPREAD","TP_FIRST","1743100316025","SL_FIRST","1743100210617","COMPLETE_3600S","7175","0","0","0","0","1743099959693","0.0000000000","0.0420000000","0.0050000000","0.0220000000","1743099988490","0.0000000000","0.0420000000","0.0050000000","0.0260000000","1743100048379","0.0200000000","0.0420000000","0.0050000000","0.0540000000","1743100228433","0.0670000000","0.0420000000","0.0050000000","0.1010000000","1743100528536","0.1160000000","0.0420000000","0.0050000000","0.1530000000","1743100828836","0.1820000000","0.0420000000","0.0050000000","0.2180000000","1743101728526","0.2520000000","0.0420000000","0.0050000000","0.2860000000","1743103528734","0.2520000000","0.1790000000","0.1460000000","0.2860000000","74177","1939358","76755","1939573","273784","1942141","282053","1943566","282262","1947142","288593","2131859","387461","2475116","633403","2494036","0.0420000000","0.2860000000","0.0420000000","0.2860000000","0.0420000000","0.2860000000","0.0420000000","0.2860000000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDCAD_mh_559","ts15j_post_shock_excursion_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743100243750_19728","9051","USDCAD","SHORT","1743100243500","1743100243750","1743100243691","1743100244903","1743100244903","1743100244931","1743100245303","1.4305400000","1.4308200000","0.0002800000","0.0007692628","0.363984824233","1.000000000000","1743100244903","1743100244903","0.0000100000","0.0000000000","0.0011200000","0.0013500000","1.455939296931","1.754926831122","ENTRY_SPREAD","SL_FIRST","1743101652380","SL_FIRST","1743100666347","COMPLETE_3600S","6157","0","0","0","0","1743100275022","0.0000300000","0.0003500000","0.0000000000","0.0005800000","1743100305045","0.0000300000","0.0003500000","0.0000000000","0.0005800000","1743100364991","0.0002700000","0.0003500000","0.0000000000","0.0008100000","1743100545810","0.0002800000","0.0003500000","0.0000000000","0.0008200000","1743100845041","0.0008000000","0.0003500000","0.0000000000","0.0013600000","1743101145258","0.0011100000","0.0003500000","0.0000000000","0.0016400000","1743102045021","0.0011600000","0.0019700000","0.0014500000","0.0017000000","1743103845069","0.0011600000","0.0019700000","0.0014500000","0.0017000000","76662","1341727","83634","1348489","84787","1349629","419697","1359305","419953","1359609","421416","1407449","565474","1419871","1121387","1536542","0.0003500000","0.0017000000","0.0003500000","0.0017000000","0.0003500000","0.0017000000","0.0003500000","0.0017000000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_EURUSD_mh_218","ts15j_post_shock_excursion_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743100327750_19736","9055","EURUSD","LONG","1743100327500","1743100327750","1743100327302","1743100328406","1743100328406","1743100328406","1743100328729","1.0810500000","1.0812300000","0.0001800000","0.0005569916","0.323164632401","1.000000000000","1743100328406","1743100328406","0.0000100000","0.0000000000","0.0007200000","0.0008700000","1.292658529603","1.561962389938","ENTRY_SPREAD","SL_FIRST","1743101705298","SL_FIRST","1743100863054","COMPLETE_3600S","4574","0","0","0","0","1743100359667","0.0000400000","0.0004400000","0.0000800000","0.0004000000","1743100389191","0.0000400000","0.0004900000","0.0001300000","0.0004000000","1743100448642","0.0000400000","0.0006100000","0.0002500000","0.0004000000","1743100628408","0.0000400000","0.0007000000","0.0003400000","0.0004000000","1743100930578","0.0008000000","0.0007000000","0.0003400000","0.0011600000","1743101228607","0.0008000000","0.0007000000","0.0003400000","0.0011600000","1743102128459","0.0008000000","0.0018000000","0.0014400000","0.0011600000","1743103936731","0.0008000000","0.0020000000","0.0016400000","0.0011600000","472320","16418","481675","60785","532258","81137","532258","94187","532258","123814","548459","1386247","548459","1387855","","1445192","0.0007000000","0.0004000000","0.0007000000","0.0004000000","0.0007000000","0.0004000000","0.0007000000","0.0004000000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDCHF_mh_282","ts15j_post_shock_excursion_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743100539500_19739","9058","USDCHF","SHORT","1743100539250","1743100539500","1743100539241","1743100541287","1743100541287","1743100541599","1743100541776","0.8806100000","0.8808100000","0.0002000000","0.0004667129","0.407102559797","1.000000000000","1743100541287","1743100541287","0.0000100000","0.0000000000","0.0008000000","0.0009600000","1.714116041253","2.056939249504","ENTRY_SPREAD","SL_FIRST","1743101548262","TP_FIRST","1743101876268","COMPLETE_3600S","3260","0","0","0","0","1743100571622","0.0000000000","0.0003400000","0.0000000000","0.0003000000","1743100601743","0.0000000000","0.0003700000","0.0000000000","0.0003000000","1743100661799","0.0000000000","0.0006400000","0.0001900000","0.0003000000","1743100841341","0.0000000000","0.0006700000","0.0002200000","0.0003100000","1743101141633","0.0000500000","0.0006700000","0.0002200000","0.0004500000","1743101442575","0.0000600000","0.0006700000","0.0002200000","0.0005000000","1743102341470","0.0000600000","0.0015700000","0.0011400000","0.0005000000","1743104141674","0.0000600000","0.0017900000","0.0013500000","0.0005000000","359548","79488","","92661","","115869","","120200","","946448","","988491","","1039455","","1161731","","0.0003000000","","0.0003000000","","0.0003000000","","0.0005000000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_350","ts15j_post_shock_excursion_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743100748500_19744","9061","GBPUSD","LONG","1743100748250","1743100748500","1743100748345","1743100749832","1743100749832","1743100749864","1743100750041","1.2974300000","1.2976300000","0.0002000000","0.0007045708","0.283860756312","1.000000000000","1743100749832","1743100749832","0.0000100000","0.0000000000","0.0008000000","0.0009600000","1.135443025248","1.362531630298","ENTRY_SPREAD","TP_FIRST","1743100863132","SL_FIRST","1743100800833","COMPLETE_3600S","4671","0","0","0","0","1743100780373","0.0000000000","0.0004100000","0.0000100000","0.0003100000","1743100810011","0.0005400000","0.0004100000","0.0000100000","0.0009400000","1743100870184","0.0010400000","0.0004100000","0.0000100000","0.0014400000","1743101050105","0.0013300000","0.0004100000","0.0000100000","0.0017300000","1743101350270","0.0014800000","0.0004100000","0.0000100000","0.0018800000","1743101649884","0.0014800000","0.0004100000","0.0000100000","0.0018800000","1743102550579","0.0014800000","0.0020200000","0.0016200000","0.0018800000","1743104350005","0.0014800000","0.0021700000","0.0017700000","0.0018800000","41768","960499","43695","963541","45494","964234","49243","964978","49917","965429","60147","1012603","100509","1023508","121451","1115462","0.0004100000","0.0018800000","0.0004100000","0.0018800000","0.0004100000","0.0018800000","0.0004100000","0.0018800000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_448","ts15j_post_shock_excursion_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743100811000_19748","9064","AUDUSD","LONG","1743100810750","1743100811000","1743100810720","1743100812220","1743100812220","1743100812223","1743100812726","0.6313000000","0.6315200000","0.0002200000","0.0003610008","0.609416893357","1.000000000000","1743100812220","1743100812220","0.0000100000","0.0000000000","0.0008800000","0.0010600000","2.437667573427","2.936281395265","ENTRY_SPREAD","SL_FIRST","1743101711868","TIMEOUT","","COMPLETE_3600S","4251","0","0","0","0","1743100842233","0.0000000000","0.0003200000","0.0000000000","0.0002400000","1743100872672","0.0000000000","0.0003200000","0.0000000000","0.0003100000","1743100932594","0.0000000000","0.0003200000","0.0000000000","0.0003200000","1743101112362","0.0000000000","0.0003200000","0.0000000000","0.0003300000","1743101412330","0.0000000000","0.0004700000","0.0000200000","0.0003300000","1743101712438","0.0000000000","0.0008800000","0.0004400000","0.0003300000","1743102613731","0.0000000000","0.0010200000","0.0005800000","0.0003300000","1743104412360","0.0000000000","0.0010200000","0.0005800000","0.0003300000","","735539","","742702","","750399","","753942","","754154","","792318","","796346","","1194402","","0.0003300000","","0.0003300000","","0.0003300000","","0.0003300000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDCAD_mh_560","ts15j_post_shock_excursion_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743101491000_19766","9072","USDCAD","LONG","1743101490750","1743101491000","1743101490736","1743101491045","1743101491045","1743101491233","1743101491279","1.4299900000","1.4302600000","0.0002700000","0.0007457889","0.335215523593","1.000000000000","1743101491045","1743101491045","0.0000100000","0.0000000000","0.0010800000","0.0013000000","1.448131061923","1.743120722685","ENTRY_SPREAD","TP_FIRST","1743101661524","SL_FIRST","1743101574623","COMPLETE_3600S","5169","0","0","0","0","1743101523527","0.0000000000","0.0003000000","0.0000000000","0.0003800000","1743101551235","0.0001800000","0.0003000000","0.0000000000","0.0007300000","1743101611533","0.0010800000","0.0003000000","0.0000000000","0.0016200000","1743101794707","0.0019500000","0.0003000000","0.0000000000","0.0024800000","1743102091212","0.0020100000","0.0003000000","0.0000000000","0.0025200000","1743102392040","0.0020100000","0.0003000000","0.0000000000","0.0025200000","1743103291515","0.0020100000","0.0003000000","0.0000000000","0.0025200000","1743105091203","0.0020100000","0.0003000000","0.0000000000","0.0025200000","55036","","55238","","68596","","70375","","71120","","83390","","102432","","161147","","0.0003000000","","0.0003000000","","0.0003000000","","0.0003000000","","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_351","ts15j_post_shock_excursion_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743101718000_19772","9076","GBPUSD","SHORT","1743101717750","1743101718000","1743101717975","1743101718455","1743101718455","1743101719418","1743101719544","1.2967900000","1.2969900000","0.0002000000","0.0007907540","0.252923152705","1.000000000000","1743101718455","1743101718455","0.0000100000","0.0000000000","0.0008000000","0.0009600000","1.011692610821","1.214031132985","ENTRY_SPREAD","TP_FIRST","1743101878289","SL_FIRST","1743101864915","COMPLETE_3600S","3734","0","0","0","0","1743101748523","0.0000000000","0.0005000000","0.0001000000","0.0001900000","1743101778897","0.0000800000","0.0005000000","0.0001000000","0.0004800000","1743101838618","0.0002100000","0.0005000000","0.0001000000","0.0006100000","1743102019478","0.0009800000","0.0005000000","0.0001000000","0.0013800000","1743102318957","0.0009800000","0.0005000000","0.0001000000","0.0013800000","1743102619840","0.0009800000","0.0005000000","0.0001000000","0.0013800000","1743103521428","0.0009800000","0.0005600000","0.0001600000","0.0013800000","1743105319595","0.0013600000","0.0005600000","0.0001600000","0.0017600000","54954","11057","65235","1332368","140959","","143829","","145497","","149978","","155228","","3305984","","0.0005000000","0.0013800000","0.0005000000","","0.0005000000","","0.0005000000","","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDJPY_mh_918","ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743101868500_19779","9081","USDJPY","LONG","1743101868250","1743101868500","1743101868372","1743101869371","1743101869371","1743101869583","1743101869887","150.9590000000","150.9780000000","0.0190000000","0.0889371825","0.179902258446","1.000000000000","1743101869371","1743101869371","0.0010000000","0.0000000000","0.0760000000","0.0920000000","0.854535727617","1.034437986062","ENTRY_SPREAD","TP_FIRST","1743102425030","SL_FIRST","1743102402633","COMPLETE_3600S","6058","0","0","0","0","1743101899449","0.0090000000","0.0170000000","0.0000000000","0.0450000000","1743101929387","0.0110000000","0.0170000000","0.0000000000","0.0470000000","1743101989426","0.0130000000","0.0170000000","0.0000000000","0.0470000000","1743102169382","0.0320000000","0.0720000000","0.0350000000","0.0680000000","1743102469822","0.1060000000","0.0730000000","0.0350000000","0.1400000000","1743102770776","0.1060000000","0.0730000000","0.0350000000","0.1400000000","1743103669657","0.1060000000","0.0730000000","0.0350000000","0.1400000000","1743105469513","0.1700000000","0.0730000000","0.0350000000","0.2070000000","22768","276992","187056","279482","193253","280827","531204","","534097","","552142","","553017","","2609215","","0.0190000000","0.0680000000","0.0190000000","0.0680000000","0.0730000000","","0.0730000000","","tickshock-post-shock-excursion-v1"
