variant,train_trades,train_tpd,train_pf,train_net,test_trades,test_tpd,test_pf,test_net,all_trades,all_tpd,all_pf,all_net,score
L21-24_d0.6_mx2.0_r32_atr0.0002_none,921,5.17627773549558,1.1655073984499904,14403.950000000144,624,7.227508546149205,1.2943879334184665,15679.021428571326,1545,5.530957501025495,1.2144360645182697,30082.971428571465,1.6903772111635011
L21-24_d1.2_mx2.0_r28_atr0.0004_none,781,4.405688094958279,1.2011261152601858,14525.524285714493,543,6.289322340639453,1.4329773801364847,18923.008571428516,1324,4.739797884373951,1.2885350856924573,33448.53285714301,1.690085468970216
L21-24_d0.8_mx2.0_r28_atr0.0_none,796,4.490304383593841,1.2043195914978262,14972.677142857274,559,6.474643072591997,1.3993276627628344,18117.53142857139,1355,4.8507750251712265,1.2788874523266267,33090.208571428666,1.6900334541489808
L19-24_d1.2_mx2.0_r40_atr0.0004_bull,806,4.546715242684217,1.0787867788498504,6146.397142857408,547,6.335652523627589,1.555096606628396,22061.195714285655,1353,4.843615209635918,1.2395426471674036,28207.592857143067,1.689983355725658
L21-24_d0.8_mx2.0_r32_atr0.0002_none,904,5.080732978162871,1.1497151727545534,12990.73142857159,610,7.065352905690729,1.3285796853939076,17023.297142857024,1514,5.4199803602282195,1.2165852308843081,30014.028571428615,1.6899414502828378
L21-24_d0.6_mx2.0_r32_atr0.0_none,921,5.17627773549558,1.1655073984499904,14403.950000000144,625,7.239091091896239,1.2917878514917587,15571.821428571331,1546,5.534537408793149,1.213508776167749,29975.771428571476,1.6894249211297554
L21-24_d1.2_mx2.0_r28_atr0.0_none,782,4.411329180867317,1.2011246184482889,14525.434285714486,544,6.300904886386487,1.4294711114709473,18815.80857142852,1326,4.7469576999092595,1.2873436371411393,33341.242857143,1.689422562913945
L20-24_d0.6_mx0.0_r40_atr0.0002_bull,905,5.105182747678928,1.0592704547423626,5184.615714285979,612,7.088517997184797,1.431906297566153,19382.402857142726,1517,5.430720083531181,1.1856212178959327,24567.018571428707,1.689420392658782
L20-24_d0.6_mx0.0_r40_atr0.0_bull,905,5.105182747678928,1.0592704547423626,5184.615714285979,612,7.088517997184797,1.431906297566153,19382.402857142726,1517,5.430720083531181,1.1856212178959327,24567.018571428707,1.689420392658782
L20-24_d0.6_mx0.0_r40_atr0.0004_bull,894,5.043130802679515,1.0659643039175792,5728.864285714559,608,7.042187814196662,1.4335753374985682,19415.172857142752,1502,5.3770214670163705,1.1910246546121597,25144.037142857305,1.6894185881791237
L19-24_d1.0_mx2.0_r38_atr0.0004_bull,820,4.625690445410742,1.0761969514911989,5985.004285714589,559,6.474643072591997,1.530827156857066,21531.26857142849,1379,4.936692811594924,1.2310190589433405,27516.272857143078,1.6891399677144396
L21-24_d0.8_mx2.0_r32_atr0.0_none,904,5.080732978162871,1.1497151727545534,12990.73142857159,611,7.076935451437763,1.3258363321603996,16916.097142857026,1515,5.423560267995874,1.2156448451224195,29906.828571428618,1.6889363958094386
L19-24_d0.6_mx3.0_r35_atr0.0004_bull,861,4.843219594132698,1.084790238004219,7051.5371428572935,585,6.7757892620148805,1.4583669389447254,20141.135714285665,1446,5.176546632027745,1.2139377013013162,27192.67285714296,1.6885246831579308
L19-24_d0.6_mx0.0_r35_atr0.0004_bull,875,4.921971132248677,1.0728263863673106,6279.095714285803,586,6.7873718077619145,1.4614776958440947,20277.825714285656,1461,5.2302452485425555,1.204031108824373,26556.921428571462,1.6883027486808861
L19-24_d0.8_mx3.0_r32_atr0.0004_bull,807,4.539463661399637,1.0771749428648802,6125.191428571619,548,6.347235069374623,1.5516799465787887,22074.95999999996,1355,4.8507750251712265,1.23621839970624,28200.15142857158,1.6879748541766089
L19-24_d1.2_mx2.0_r38_atr0.0_bull,793,4.473381125866729,1.0906376761763152,6874.155714285947,544,6.300904886386487,1.5484680975751193,21745.04571428564,1337,4.786336685353454,1.2478088547515966,28619.20142857159,1.6879308395450558
L19-24_d1.2_mx2.0_r38_atr0.0002_bull,793,4.473381125866729,1.0906376761763152,6874.155714285947,544,6.300904886386487,1.5484680975751193,21745.04571428564,1337,4.786336685353454,1.2478088547515966,28619.20142857159,1.6879308395450558
L19-24_d0.6_mx3.0_r35_atr0.0_bull,868,4.8825953631906875,1.077881655859997,6522.508571428723,586,6.7873718077619145,1.456983600989944,20099.415714285667,1454,5.205185894168977,1.2084205454832833,26621.924285714387,1.6871933998894733
L19-24_d0.6_mx3.0_r35_atr0.0002_bull,868,4.8825953631906875,1.077881655859997,6522.508571428723,586,6.7873718077619145,1.456983600989944,20099.415714285667,1454,5.205185894168977,1.2084205454832833,26621.924285714387,1.6871933998894733
L21-24_d1.0_mx2.0_r32_atr0.0002_none,883,4.9627071014577595,1.1701876702201968,14311.104285714464,595,6.89161471948522,1.326916531318496,16677.874285714173,1478,5.291103680592673,1.2293681793284552,30988.978571428637,1.6871339082562298
L21-24_d1.0_mx2.0_r32_atr0.0_none,883,4.9627071014577595,1.1701876702201968,14311.104285714464,596,6.903197265232254,1.3241341096624084,16570.67428571418,1479,5.294683588360328,1.2283935079714743,30881.778571428644,1.68645579908832
L19-24_d0.8_mx3.0_r32_atr0.0002_bull,810,4.556338990995918,1.0722801427619664,5762.890000000183,549,6.358817615121657,1.5500637985170165,22033.239999999958,1359,4.865094656241843,1.2320487978073524,27796.13000000014,1.6862886234423151
L19-24_d0.8_mx3.0_r32_atr0.0_bull,810,4.556338990995918,1.0722801427619664,5762.890000000183,549,6.358817615121657,1.5500637985170165,22033.239999999958,1359,4.865094656241843,1.2320487978073524,27796.13000000014,1.6862886234423151
L19-24_d0.8_mx0.0_r32_atr0.0004_bull,820,4.612590089650189,1.0628563477732924,5168.020000000131,549,6.358817615121657,1.555095994983762,22211.64999999995,1369,4.900893733918383,1.2239946116293225,27379.670000000086,1.6862602227907242
L21-24_d1.0_mx2.0_r32_atr0.0004_none,878,4.934605702242258,1.1686737364888369,14179.334285714465,591,6.8452845364970845,1.3347551887304503,16977.47571428561,1469,5.258884510683788,1.2311682977348903,31156.810000000074,1.6861858709632604
L19-24_d0.6_mx0.0_r35_atr0.0002_bull,882,4.9613469013066664,1.0662415462785202,5750.067142857232,588,6.8105368992559825,1.456134469133785,20116.585714285655,1470,5.262464418451441,1.1975958587785427,25866.65285714289,1.6860058679049525
L19-24_d0.6_mx0.0_r35_atr0.0_bull,882,4.9613469013066664,1.0662415462785202,5750.067142857232,588,6.8105368992559825,1.456134469133785,20116.585714285655,1470,5.262464418451441,1.1975958587785427,25866.65285714289,1.6860058679049525
L19-24_d1.2_mx2.0_r38_atr0.0004_bull,792,4.467740039957691,1.0901750046586456,6839.065714285948,542,6.277739794892419,1.5468437576703922,21680.645714285656,1334,4.775596962050492,1.246947387564234,28519.711428571605,1.685734317855533
L21-24_d1.2_mx0.0_r35_atr0.0002_bull,781,4.405688094958279,1.1139975118327918,8633.540000000125,520,6.022923788457671,1.5547641899718643,20952.749999999873,1301,4.657460005717908,1.2606647864848928,29586.289999999994,1.685356309659803
L21-24_d1.2_mx0.0_r35_atr0.0_bull,781,4.405688094958279,1.1139975118327918,8633.540000000125,520,6.022923788457671,1.5547641899718643,20952.749999999873,1301,4.657460005717908,1.2606647864848928,29586.289999999994,1.685356309659803
L21-24_d1.2_mx3.0_r35_atr0.0002_bull,767,4.326712892231755,1.1249638183397042,9082.231428571615,519,6.011341242710637,1.5511450604004595,20816.05999999988,1286,4.603761389203098,1.2707010472590201,29898.29142857149,1.6850703966272569
L21-24_d1.2_mx3.0_r35_atr0.0_bull,767,4.326712892231755,1.1249638183397042,9082.231428571615,519,6.011341242710637,1.5511450604004595,20816.05999999988,1286,4.603761389203098,1.2707010472590201,29898.29142857149,1.6850703966272569
L21-24_d1.2_mx0.0_r35_atr0.0004_bull,780,4.400047009049242,1.1135341824580265,8598.450000000124,519,6.011341242710637,1.556483507978228,20994.46999999987,1299,4.6503001901826,1.2608190673328894,29592.92,1.6850236602793676
L20-24_d0.8_mx2.0_r40_atr0.0004_none,1188,6.67650158061117,1.1485040749425146,16706.722857143042,791,9.16179368590388,1.0582962154920632,4728.971428571222,1979,7.084637472187349,1.1107102412056344,21435.694285714257,1.6848171973115642
L21-24_d1.2_mx3.0_r35_atr0.0004_bull,766,4.321071806322717,1.124481009635695,9047.141428571613,518,5.999758696963603,1.5528603762342241,20857.779999999882,1284,4.596601573667789,1.270863390437027,29904.921428571495,1.6847311411871781
L19-24_d0.8_mx0.0_r32_atr0.0_bull,823,4.62946541924647,1.058193405333367,4805.718571428694,550,6.370400160868691,1.5534762889459903,22169.92999999995,1373,4.9152133649889995,1.2199622437028246,26975.648571428643,1.6846813437413548
L19-24_d0.8_mx0.0_r32_atr0.0002_bull,823,4.62946541924647,1.058193405333367,4805.718571428694,550,6.370400160868691,1.5534762889459903,22169.92999999995,1373,4.9152133649889995,1.2199622437028246,26975.648571428643,1.6846813437413548
L19-24_d1.0_mx2.0_r35_atr0.0002_bull,790,4.4564578681396165,1.110123412129223,8172.2585714287725,543,6.289322340639453,1.5202244504761435,20668.675714285688,1333,4.772017054282838,1.2531231955620286,28840.934285714466,1.6845004794589697
L19-24_d1.0_mx2.0_r35_atr0.0_bull,790,4.4564578681396165,1.110123412129223,8172.2585714287725,543,6.289322340639453,1.5202244504761435,20668.675714285688,1333,4.772017054282838,1.2531231955620286,28840.934285714466,1.6845004794589697
L19-24_d1.0_mx3.0_r32_atr0.0004_bull,792,4.455087013418231,1.082630758410551,6425.400000000222,543,6.289322340639453,1.5524719367555129,21970.819999999992,1335,4.779176869818146,1.24161114826519,28396.220000000212,1.6841075283756166
L19-24_d1.0_mx3.0_r32_atr0.0002_bull,793,4.460712123283658,1.0822637425700752,6399.030000000212,544,6.300904886386487,1.550844977622416,21929.09999999999,1337,4.786336685353454,1.2408922393989168,28328.13000000021,1.6840684776513979
L19-24_d1.0_mx3.0_r32_atr0.0_bull,793,4.460712123283658,1.0822637425700752,6399.030000000212,544,6.300904886386487,1.550844977622416,21929.09999999999,1337,4.786336685353454,1.2408922393989168,28328.13000000021,1.6840684776513979
L21-24_d1.2_mx3.0_r30_atr0.0004_bull,742,4.185685744505817,1.136725160504129,9640.701428571658,503,5.826020510758093,1.5727723925391028,20778.549999999934,1245,4.456985170729282,1.2848546211729608,30419.25142857159,1.683925662286812
L21-24_d1.2_mx3.0_r30_atr0.0_bull,742,4.185685744505817,1.136725160504129,9640.701428571658,504,5.837603056505127,1.570965726631911,20736.829999999936,1246,4.460565078496936,1.284352852664236,30377.531428571594,1.683683648200667
L21-24_d1.2_mx3.0_r30_atr0.0002_bull,742,4.185685744505817,1.136725160504129,9640.701428571658,504,5.837603056505127,1.570965726631911,20736.829999999936,1246,4.460565078496936,1.284352852664236,30377.531428571594,1.683683648200667
L19-24_d1.0_mx3.0_r28_atr0.0004_bull,750,4.218832399070295,1.1220053050279337,8733.740000000224,517,5.988176151216569,1.5671839343012035,21031.600000000013,1267,4.5357431416176714,1.2739167092897632,29765.340000000244,1.6836395577964633
L19-24_d1.0_mx3.0_r28_atr0.0_bull,751,4.224457508935722,1.1215921400103281,8707.370000000214,518,5.999758696963603,1.565422657873428,20989.880000000016,1269,4.542902957152979,1.273118971800386,29697.25000000024,1.6835215780824906
L19-24_d1.0_mx3.0_r28_atr0.0002_bull,751,4.224457508935722,1.1215921400103281,8707.370000000214,518,5.999758696963603,1.565422657873428,20989.880000000016,1269,4.542902957152979,1.273118971800386,29697.25000000024,1.6835215780824906
L19-24_d1.0_mx2.0_r35_atr0.0004_bull,787,4.439534610412504,1.109770557394046,8143.17857142878,543,6.289322340639453,1.5202244504761435,20668.675714285688,1330,4.761277330979875,1.25292651074737,28811.85428571447,1.683400356674794
L21-24_d0.8_mx3.0_r40_atr0.0002_bull,831,4.687742390410154,1.0672546563715937,5407.1228571431275,554,6.416730343856827,1.5275186727416026,20683.47285714262,1385,4.958172258200848,1.218136511042606,26090.595714285744,1.6832590397541831
L21-24_d0.8_mx3.0_r40_atr0.0_bull,831,4.687742390410154,1.0672546563715937,5407.1228571431275,554,6.416730343856827,1.5275186727416026,20683.47285714262,1385,4.958172258200848,1.218136511042606,26090.595714285744,1.6832590397541831
L20-24_d0.8_mx2.0_r40_atr0.0002_none,1201,6.749560941341763,1.1463115839434794,16522.611428571603,806,9.33553187210939,1.0517191904487488,4228.831428571182,2007,7.184874889681662,1.1065855705073475,20751.44285714278,1.6831147133790023
L19-24_d0.6_mx3.0_r28_atr0.0004_bull,758,4.263833277993711,1.1196628472644503,8629.710000000214,519,6.011341242710637,1.5601428121671674,20905.509999999995,1277,4.571542219294211,1.2698793168261824,29535.22000000022,1.6830247685592017
L20-24_d0.8_mx2.0_r40_atr0.0_bull,836,4.715947819955341,1.0485499102363023,3903.991428571695,574,6.648381258797507,1.5185333789012159,21286.98857142841,1410,5.047669952392199,1.207394243341785,25190.98000000011,1.6827946703247616
L20-24_d0.8_mx2.0_r40_atr0.0002_bull,836,4.715947819955341,1.0485499102363023,3903.991428571695,574,6.648381258797507,1.5185333789012159,21286.98857142841,1410,5.047669952392199,1.207394243341785,25190.98000000011,1.6827946703247616
L20-24_d0.8_mx2.0_r38_atr0.0002_none,1153,6.480435588688746,1.1801018631933797,19161.70000000022,771,8.9301427709632,1.0432713275799497,3420.9357142854296,1924,6.887742544966376,1.1217711307028697,22582.635714285643,1.6824576123705568
L22-24_d1.0_mx3.0_r30_atr0.0002_bull,734,4.140557057233517,1.129711093812547,9028.040000000208,503,5.826020510758093,1.582970883254,21019.329999999933,1237,4.428345908588049,1.284386846151139,30047.370000000145,1.6824472245867894
L22-24_d1.0_mx3.0_r30_atr0.0004_bull,734,4.140557057233517,1.129711093812547,9028.040000000208,503,5.826020510758093,1.582970883254,21019.329999999933,1237,4.428345908588049,1.284386846151139,30047.370000000145,1.6824472245867894
L22-24_d1.0_mx3.0_r30_atr0.0_bull,734,4.140557057233517,1.129711093812547,9028.040000000208,503,5.826020510758093,1.582970883254,21019.329999999933,1237,4.428345908588049,1.284386846151139,30047.370000000145,1.6824472245867894
L21-24_d0.8_mx0.0_r40_atr0.0002_bull,844,4.761076507227641,1.0546119855577798,4557.551428571647,555,6.428312889603861,1.5310048632800615,20820.162857142608,1399,5.008290966948005,1.2068908956010165,25377.714285714253,1.6823573967963128
L21-24_d0.8_mx0.0_r40_atr0.0_bull,844,4.761076507227641,1.0546119855577798,4557.551428571647,555,6.428312889603861,1.5310048632800615,20820.162857142608,1399,5.008290966948005,1.2068908956010165,25377.714285714253,1.6823573967963128
L19-24_d1.0_mx0.0_r32_atr0.0004_bull,805,4.5282134416687825,1.067833665534749,5468.228571428735,544,6.300904886386487,1.5559091042820368,22107.50999999998,1349,4.8292955785653024,1.2290714331868962,27575.73857142872,1.6821696290575245
L19-24_d1.0_mx0.0_r32_atr0.0_bull,806,4.53383855153421,1.067484468682056,5441.858571428727,545,6.312487432133521,1.5542785430670172,22065.789999999983,1351,4.836455394100611,1.2283766350244836,27507.648571428712,1.682140376391129
L19-24_d1.0_mx0.0_r32_atr0.0002_bull,806,4.53383855153421,1.067484468682056,5441.858571428727,545,6.312487432133521,1.5542785430670172,22065.789999999983,1351,4.836455394100611,1.2283766350244836,27507.648571428712,1.682140376391129
L21-24_d0.8_mx3.0_r40_atr0.0004_bull,824,4.6482547890468915,1.071076811467037,5688.6642857145725,550,6.370400160868691,1.529667102438014,20716.242857142643,1374,4.918793272756654,1.2216157258645264,26404.907142857217,1.6818948944474068
L20-24_d0.8_mx2.0_r40_atr0.0_none,1201,6.749560941341763,1.1463115839434794,16522.611428571603,809,9.370279509350492,1.047884345963588,3929.6028571426205,2010,7.195614612984624,1.1048874394262769,20452.21428571422,1.681432891592982
L21-24_d1.0_mx3.0_r30_atr0.0004_bull,745,4.202609002232929,1.1424574027610988,10051.231428571664,506,5.860768147999195,1.5533994574155894,20390.48999999993,1251,4.478464617335207,1.2834373817442772,30441.7214285716,1.681277276611068
L21-24_d1.0_mx3.0_r30_atr0.0_bull,746,4.208250088141967,1.1420305740646532,10024.861428571656,507,5.872350693746229,1.551642557390557,20348.76999999993,1253,4.485624432870514,1.2826242316910381,30373.63142857159,1.6811534431189978
L21-24_d1.0_mx3.0_r30_atr0.0002_bull,746,4.208250088141967,1.1420305740646532,10024.861428571656,507,5.872350693746229,1.551642557390557,20348.76999999993,1253,4.485624432870514,1.2826242316910381,30373.63142857159,1.6811534431189978
L20-24_d0.8_mx2.0_r38_atr0.0_none,1153,6.480435588688746,1.1801018631933797,19161.70000000022,774,8.964890408204303,1.0393375032286243,3121.707142856865,1927,6.898482268269339,1.1199640528951038,22283.407142857082,1.681148947218158
L20-24_d0.8_mx2.0_r38_atr0.0004_none,1141,6.412989598173338,1.1825841623419973,19347.75142857165,757,8.767987130504725,1.050659988467755,3972.311428571189,1898,6.794664943007372,1.126480031848336,23320.06285714284,1.6811077448185754
L21-24_d0.8_mx0.0_r40_atr0.0004_bull,837,4.721588905864379,1.058238459746176,4839.092857143096,551,6.381982706615725,1.5331619541218597,20852.93285714263,1388,4.96891198150381,1.2102408333199286,25692.02571428573,1.6809019391523536
L20-24_d0.8_mx2.0_r40_atr0.0004_bull,829,4.676460218592079,1.0522867317363132,4185.532857143142,572,6.625216167303439,1.516964648336572,21222.588571428427,1401,5.015450782483312,1.2098077530752358,25408.121428571565,1.6808678565167547
L20-24_d1.0_mx3.0_r30_atr0.0004_bull,760,4.287225290868492,1.1337553565295675,9626.7171428574,522,6.046088879951739,1.5312548093190799,20504.809999999972,1282,4.589441758132482,1.2725120728512902,30131.527142857383,1.680833068067191
L19-24_d0.6_mx3.0_r28_atr0.0002_bull,762,4.2863337174554195,1.1131779141819607,8209.585714285931,520,6.022923788457671,1.55840075881603,20863.789999999994,1282,4.589441758132482,1.2645427924553827,29073.375714285936,1.6808164895430655
L19-24_d0.6_mx3.0_r28_atr0.0_bull,762,4.2863337174554195,1.1131779141819607,8209.585714285931,520,6.022923788457671,1.55840075881603,20863.789999999994,1282,4.589441758132482,1.2645427924553827,29073.375714285936,1.6808164895430655
