"scenario_mode","entry_time","exit_time","strategy","symbol","direction","base_currency","quote_currency","server_time","server_hour","utc_hour","session_label","session_window_name","allowed_session","session_volatility_rank","dow_regime_h4","dow_regime_h1","h4_structure","h1_structure","fractal_alignment","wave_stage","setup_type","wave_tf","fib_zone","divergence_type","m15_confirmation_type","failure_type","wave_size_atr","retracement_ratio","extension_ratio","wave_rule_validity","wave3_break_confirmed","pivot_confirmation_delay_bars","entry_delay_from_pivot","pivot_time","pivot_confirmed_time","room_to_1r","room_to_2r","entry","exit","stop_loss","take_profit","risk_price","result_r","profit","commission","swap","net_profit","volume","reward_r","holding_bars","atr","spread_points","spread_atr","atr_session_percentile","average_m15_range_atr","average_h1_range_atr","average_true_range","realized_volatility","breakout_followthrough_rate","average_spread_atr","score","exit_reason","position_id"
"symbol_best_session_with_dow_alignment","2025.02.27 10:00:00","2025.02.27 15:46:37","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","LONG","GBP","USD","2025.02.27 10:00:00","10","8","london","london_utc_07_16","true","1","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","candle_reversal","wave3_unconfirmed_too_early","4.6241","0.8645","0.2132","valid_wave2","false","3","3","2025.02.27 06:00:00","2025.02.27 09:00:00","2.2476","2.2476","1.26678000","1.26468000","1.26468000","1.26972000","0.00210000","-1.0000","-23.10","0.00","0.00","-23.10","0.110","1.400","23","0.00164357","20.00","0.121686","1.0000","1.2214","1.3616","0.00088692","0.809013","0.9500","0.422323","1.1124","DEAL_REASON_SL","142"
"symbol_best_session_with_dow_alignment","2025.02.28 16:00:00","2025.02.28 16:16:11","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","SHORT","AUD","JPY","2025.02.28 16:00:00","16","14","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","ma_reclaim","wave3_unconfirmed_too_early","6.6111","0.5384","0.0515","valid_wave2","false","3","5","2025.02.28 10:00:00","2025.02.28 13:00:00","6.6489","6.6489","93.58800000","93.71900000","93.71900000","93.40500000","0.13100000","-1.0000","-23.63","0.00","0.00","-23.63","0.270","1.400","1","0.27000000","28.00","0.103704","1.0000","1.4375","1.3020","0.17032143","0.876406","0.8462","0.281812","1.5000","DEAL_REASON_SL","144"
"symbol_best_session_with_dow_alignment","2025.02.28 16:30:00","2025.02.28 17:29:12","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","SHORT","AUD","JPY","2025.02.28 16:30:00","16","14","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","ma_reclaim","wave3_unconfirmed_too_early","6.6111","0.5384","0.0515","valid_wave2","false","3","5","2025.02.28 10:00:00","2025.02.28 13:00:00","4.3871","4.3871","93.53300000","93.72000000","93.71900000","93.27300000","0.18600000","-1.0054","-23.74","0.00","0.00","-23.74","0.190","1.400","3","0.27000000","28.00","0.103704","1.0000","1.4392","1.3020","0.16946667","0.892759","0.8571","0.251766","1.5000","DEAL_REASON_SL","146"
"symbol_best_session_with_dow_alignment","2025.03.04 09:30:00","2025.03.04 09:48:50","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","SHORT","EUR","USD","2025.03.04 09:30:00","9","7","london","london_utc_07_16","true","2","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","2.1912","0.7919","0.2703","valid_wave2","false","3","5","2025.03.04 03:00:00","2025.03.04 06:00:00","8.2333","8.2333","1.04827000","1.04978000","1.04977000","1.04617000","0.00150000","-1.0067","-24.16","0.00","0.00","-24.16","0.160","1.400","1","0.00168857","18.00","0.106599","0.8000","1.1592","1.3001","0.00076280","0.722016","0.8889","0.267232","1.1500","DEAL_REASON_SL","148"
"symbol_best_session_with_dow_alignment","2025.03.04 12:30:00","2025.03.04 12:40:20","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","SHORT","EUR","USD","2025.03.04 12:30:00","12","10","london","london_utc_07_16","true","2","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","5.0712","0.8513","0.0504","valid_wave2","false","3","4","2025.03.03 16:00:00","2025.03.04 04:00:00","12.4017","12.4017","1.05043000","1.05160000","1.05160000","1.04880000","0.00117000","-1.0000","-23.40","0.00","0.00","-23.40","0.200","1.400","0","0.00332857","18.00","0.054077","0.8000","1.1705","1.3215","0.00083661","0.761667","0.8788","0.158790","1.1500","DEAL_REASON_SL","150"
"symbol_best_session_with_dow_alignment","2025.03.04 17:30:00","2025.03.04 17:50:10","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","SHORT","EUR","USD","2025.03.04 17:30:00","17","15","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","micro_bos","wave3_unconfirmed_too_early","5.0712","0.8513","0.2085","valid_wave2","false","3","5","2025.03.03 16:00:00","2025.03.04 04:00:00","13.2479","13.2479","1.05142000","1.05259000","1.05259000","1.04979000","0.00117000","-1.0000","-23.40","0.00","0.00","-23.40","0.200","1.400","1","0.00332857","18.00","0.054077","1.0000","1.2331","1.6212","0.00110000","0.706710","0.8421","0.153098","1.1500","DEAL_REASON_SL","153"
"symbol_best_session_with_dow_alignment","2025.03.04 17:45:00","2025.03.04 18:08:16","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","LONG","EUR","JPY","2025.03.04 17:45:00","17","15","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_up","range","HH_HL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","2.5787","0.8818","0.0689","valid_wave2","false","3","3","2025.03.04 13:00:00","2025.03.04 16:00:00","6.8530","6.8530","156.30800000","155.99400000","155.99500000","156.74700000","0.31300000","-1.0032","-23.08","0.00","0.00","-23.08","0.110","1.400","1","0.49521429","35.00","0.070676","1.0000","1.2399","1.2711","0.26002857","0.804329","1.0000","0.125641","1.1500","DEAL_REASON_SL","154"
"symbol_best_session_with_dow_alignment","2025.03.04 15:00:00","2025.03.04 21:01:58","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","SHORT","AUD","JPY","2025.03.04 15:00:00","15","13","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave4_pullback","wave4_continuation","H1","wave4_382","none","candle_reversal","target_blocked","5.3924","0.3221","2.6003","valid_wave4","true","3","5","2025.03.04 09:00:00","2025.03.04 12:00:00","0.4251","0.4251","92.45200000","92.94000000","92.93900000","91.77000000","0.48700000","-1.0021","-22.82","0.00","0.00","-22.82","0.070","1.400","24","0.36792857","28.00","0.076102","1.0000","1.3170","1.4352","0.15491667","0.779071","0.8333","0.215030","1.3713","DEAL_REASON_SL","152"
"symbol_best_session_with_dow_alignment","2025.03.05 09:00:00","2025.03.05 10:20:15","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","LONG","GBP","JPY","2025.03.05 09:00:00","9","7","london","london_utc_07_16","true","2","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave4_pullback","wave4_continuation","H1","wave4_shallow","none","ma_reclaim","other","5.7982","0.2366","2.9120","valid_wave4","true","3","3","2025.03.05 05:00:00","2025.03.05 08:00:00","0.9668","0.9668","191.57700000","192.29800000","191.06500000","192.29400000","0.51200000","1.4082","28.91","0.00","0.00","28.91","0.060","1.400","5","0.66192857","38.00","0.057408","0.8000","1.0921","1.1655","0.30500000","0.844704","0.9091","0.202589","1.0983","DEAL_REASON_TP","158"
"symbol_best_session_with_dow_alignment","2025.03.05 15:00:00","2025.03.05 15:04:39","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","SHORT","AUD","JPY","2025.03.05 15:00:00","15","13","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","2.2416","0.8019","0.1652","valid_wave2","false","3","5","2025.03.05 09:00:00","2025.03.05 12:00:00","10.8703","10.8703","93.85600000","94.04600000","94.04100000","93.59700000","0.18500000","-1.0270","-24.12","0.00","0.00","-24.12","0.190","1.400","0","0.36714286","28.00","0.076265","1.0000","1.2658","1.3916","0.17633333","0.849448","0.8182","0.257895","1.1500","DEAL_REASON_SL","161"
"symbol_best_session_with_dow_alignment","2025.03.05 11:30:00","2025.03.05 15:35:16","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","LONG","GBP","JPY","2025.03.05 11:30:00","11","9","london","london_utc_07_16","true","2","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave4_pullback","wave4_continuation","H1","wave4_shallow","none","ma_reclaim","target_blocked","5.7982","0.2366","2.9120","valid_wave4","true","3","5","2025.03.05 05:00:00","2025.03.05 08:00:00","0.2667","0.2667","191.86000000","191.06500000","191.06500000","192.97300000","0.79500000","-1.0000","-21.25","0.00","0.00","-21.25","0.040","1.400","16","0.66192857","38.00","0.057408","0.8000","1.1439","1.1689","0.31236207","0.840066","0.8947","0.121433","1.0633","DEAL_REASON_SL","160"
"symbol_best_session_with_dow_alignment","2025.03.05 15:30:00","2025.03.05 17:00:05","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","SHORT","AUD","JPY","2025.03.05 15:30:00","15","13","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","2.2416","0.8019","0.1652","valid_wave2","false","3","5","2025.03.05 09:00:00","2025.03.05 12:00:00","6.8710","6.8710","93.76200000","94.04500000","94.04100000","93.37100000","0.27900000","-1.0143","-22.69","0.00","0.00","-22.69","0.120","1.400","6","0.36714286","28.00","0.076265","1.0000","1.3145","1.3916","0.18126923","0.850335","0.8462","0.211549","1.1500","DEAL_REASON_SL","163"
"symbol_best_session_with_dow_alignment","2025.03.05 17:30:00","2025.03.05 18:58:26","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","SHORT","AUD","JPY","2025.03.05 17:30:00","17","15","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","2.2416","0.8019","0.3183","valid_wave2","false","3","7","2025.03.05 09:00:00","2025.03.05 12:00:00","4.0833","4.0833","93.60900000","94.04500000","94.04100000","93.00400000","0.43200000","-1.0093","-23.31","0.00","0.00","-23.31","0.080","1.400","5","0.36714286","28.00","0.076265","1.0000","1.3300","1.3812","0.19200000","0.835362","0.8824","0.141160","1.1500","DEAL_REASON_SL","167"
"symbol_best_session_with_dow_alignment","2025.03.05 17:15:00","2025.03.06 01:15:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","LONG","GBP","JPY","2025.03.05 17:15:00","17","15","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","ma_reclaim","other","3.7552","0.8677","0.6579","valid_wave2","false","3","5","2025.03.04 16:00:00","2025.03.05 04:00:00","0.2611","0.2611","191.42800000","191.77800000","188.06200000","196.14000000","3.36600000","0.1040","2.34","0.00","0.11","2.45","0.010","1.400","32","1.14507143","38.00","0.033186","1.0000","1.2041","1.3334","0.34054545","0.742818","0.9375","0.115152","1.0131","DEAL_REASON_EXPERT","166"
"symbol_best_session_with_dow_alignment","2025.03.07 04:00:00","2025.03.07 10:30:23","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","LONG","GBP","USD","2025.03.07 04:00:00","4","2","tokyo","tokyo_utc_00_08","true","2","trend_up","range","HH_HL","compression_range","fractal_aligned","possible_wave4_pullback","wave4_continuation","H4","wave4_shallow","none","ma_reclaim","other","8.9293","0.1538","4.6857","valid_wave4","true","3","3","2025.03.06 12:00:00","2025.03.07 00:00:00","1.4542","1.4542","1.28848000","1.29217000","1.28586000","1.29215000","0.00262000","1.4084","33.21","0.00","0.00","33.21","0.090","1.400","26","0.00422429","20.00","0.047345","0.8000","1.1198","0.7358","0.00069375","0.744840","0.9259","0.380435","1.1227","DEAL_REASON_TP","170"
"symbol_best_session_with_dow_alignment","2025.03.07 11:00:00","2025.03.07 15:30:05","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","SHORT","GBP","JPY","2025.03.07 11:00:00","11","9","london","london_utc_07_16","true","2","transition_down","range","expanding_transition","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","ma_reclaim","wave3_unconfirmed_too_early","2.5839","0.5292","0.3716","valid_wave2","false","3","8","2025.03.07 02:00:00","2025.03.07 05:00:00","0.8259","0.8259","190.35100000","190.95500000","190.93700000","189.53000000","0.58600000","-1.0307","-24.21","0.00","0.00","-24.21","0.060","1.400","18","0.52285714","38.00","0.072678","0.8000","1.1726","1.2311","0.29364286","0.645262","0.8750","0.139523","1.3913","DEAL_REASON_SL","173"
"symbol_best_session_with_dow_alignment","2025.03.07 09:15:01","2025.03.07 17:15:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","LONG","EUR","JPY","2025.03.07 09:15:01","9","7","london","london_utc_07_16","true","2","trend_up","range","HH_HL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","candle_reversal","other","1.5002","0.7789","0.5321","valid_wave2","false","3","3","2025.03.07 05:00:00","2025.03.07 08:00:00","2.4385","2.4385","159.79500000","160.13200000","159.19300000","160.63800000","0.60200000","0.5598","11.26","0.00","0.00","11.26","0.050","1.400","32","0.46728571","30.00","0.064201","0.8000","1.1497","1.1884","0.26665306","0.679081","0.9130","0.174927","1.1219","DEAL_REASON_EXPERT","171"
"symbol_best_session_with_dow_alignment","2025.03.11 15:15:00","2025.03.11 16:06:04","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","SHORT","GBP","JPY","2025.03.11 15:15:00","15","13","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","ma_reclaim","wave3_unconfirmed_too_early","2.9291","0.6112","0.3410","valid_wave2","false","3","9","2025.03.07 20:00:00","2025.03.10 08:00:00","2.0866","2.0866","190.66000000","191.57000000","191.56100000","189.39900000","0.90100000","-1.0100","-18.43","0.00","0.00","-18.43","0.030","1.400","3","0.98528571","38.00","0.038567","1.0000","1.3881","1.4104","0.41836000","0.845390","1.0000","0.172671","1.4543","DEAL_REASON_SL","177"
"symbol_best_session_with_dow_alignment","2025.03.11 10:15:00","2025.03.11 18:15:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","SHORT","USD","JPY","2025.03.11 10:15:00","10","8","london","london_utc_07_16","true","2","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave4_pullback","wave4_continuation","H4","wave4_382","none","ma_reclaim","target_blocked","4.7413","0.3888","1.0103","valid_wave4","true","3","8","2025.03.07 20:00:00","2025.03.10 08:00:00","0.5155","0.5155","147.13300000","147.51100000","148.29700000","145.50400000","1.16400000","-0.3247","-7.69","0.00","0.00","-7.69","0.030","1.400","32","0.68357143","16.00","0.023406","0.8000","1.0587","1.0470","0.15309434","0.607923","0.7778","0.127056","1.3758","DEAL_REASON_EXPERT","176"
"symbol_best_session_with_dow_alignment","2025.03.11 17:15:00","2025.03.11 21:22:38","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","SHORT","GBP","JPY","2025.03.11 17:15:00","17","15","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","ma_reclaim","wave3_unconfirmed_too_early","2.9291","0.6112","0.0523","valid_wave2","false","3","10","2025.03.07 20:00:00","2025.03.10 08:00:00","3.6350","3.6350","190.96100000","191.56900000","191.56100000","190.12100000","0.60000000","-1.0133","-20.61","0.00","0.00","-20.61","0.050","1.400","16","0.98528571","38.00","0.038567","1.0000","1.4518","1.4158","0.42736364","0.886919","1.0000","0.109218","1.5000","DEAL_REASON_SL","179"
"symbol_best_session_with_dow_alignment","2025.03.12 04:15:00","2025.03.12 04:45:09","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","SHORT","USD","JPY","2025.03.12 04:15:00","4","2","tokyo","tokyo_utc_00_08","true","2","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","2.5379","0.8181","0.1965","valid_wave2","false","3","6","2025.03.11 21:00:00","2025.03.12 00:00:00","8.8146","8.8146","147.86400000","148.02100000","148.01500000","147.65300000","0.15100000","-1.0397","-24.40","0.00","0.00","-24.40","0.230","1.400","2","0.43107143","19.00","0.044076","0.8000","1.0607","0.8985","0.14884615","0.772446","0.9429","0.147450","1.1500","DEAL_REASON_SL","182"
"symbol_best_session_with_dow_alignment","2025.03.12 09:00:00","2025.03.12 09:52:08","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","SHORT","USD","JPY","2025.03.12 09:00:00","9","7","london","london_utc_07_16","true","2","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","2.5379","0.8181","0.1261","valid_wave2","false","3","11","2025.03.11 21:00:00","2025.03.12 00:00:00","10.0331","10.0331","148.04800000","148.20400000","148.19900000","147.83700000","0.15100000","-1.0331","-24.21","0.00","0.00","-24.21","0.230","1.400","3","0.43107143","16.00","0.037117","0.8000","1.0604","1.0724","0.15014583","0.670966","0.7000","0.146310","1.1500","DEAL_REASON_SL","184"
"symbol_best_session_with_dow_alignment","2025.03.12 12:00:00","2025.03.12 12:11:58","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","SHORT","USD","JPY","2025.03.12 12:00:00","12","10","london","london_utc_07_16","true","2","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","2.5379","0.8181","0.3848","valid_wave2","false","3","14","2025.03.11 21:00:00","2025.03.12 00:00:00","11.9007","11.9007","148.33000000","148.48100000","148.48100000","148.11900000","0.15100000","-1.0000","-23.39","0.00","0.00","-23.39","0.230","1.400","0","0.43107143","18.00","0.041756","0.8000","1.0927","1.0904","0.15486667","0.689000","0.7353","0.104391","1.1500","DEAL_REASON_SL","186"
"symbol_best_session_with_dow_alignment","2025.03.12 17:30:00","2025.03.12 17:49:44","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","LONG","EUR","USD","2025.03.12 17:30:00","17","15","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","2","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","other","6.0078","0.9045","0.0803","valid_wave2","false","3","6","2025.03.12 10:00:00","2025.03.12 13:00:00","6.6625","6.6625","1.08931000","1.09047000","1.08851000","1.09044000","0.00080000","1.4500","33.64","0.00","0.00","33.64","0.290","1.400","1","0.00109857","18.00","0.163849","0.8000","1.0832","1.6632","0.00130412","0.560136","0.8824","0.119829","1.1500","DEAL_REASON_TP","188"
