task,policy,metric,expected,actual,status
LOGISTIC__NET_R__SCALE_FREE__g4__m202502,FREQUENCY_300,maxdd_r,34.651938894139,34.651938894144,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0,trades,923,923,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0,tp,177,177,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0,sl,160,160,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0,timeout,586,586,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0,total_r,-2.1973055020671,-2.1973055020808,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0,expectancy_r,-0.0023806126782958,-0.0023806126783107,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0,pf,0.99194342717308,0.99194342717303,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0,maxdd_r,25.215740973987,25.215740973997,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0.05,trades,759,759,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0.05,tp,147,147,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0.05,sl,132,132,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0.05,timeout,480,480,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0.05,total_r,-3.7363835120474,-3.7363835120599,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0.05,expectancy_r,-0.0049227714256224,-0.0049227714256388,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0.05,pf,0.98358764102319,0.98358764102314,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0.05,maxdd_r,32.028732486744,32.028732486754,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0.1,trades,600,600,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0.1,tp,119,119,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0.1,sl,106,106,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0.1,timeout,375,375,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0.1,total_r,1.4114789950018,1.411478994989,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0.1,expectancy_r,0.0023524649916697,0.0023524649916484,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0.1,pf,1.0078910904628,1.0078910904627,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ABS_0.1,maxdd_r,23.764670700694,23.764670700701,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ALL,trades,1109,1109,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ALL,tp,216,216,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ALL,sl,196,196,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ALL,timeout,697,697,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ALL,total_r,-11.547257120224,-11.547257120234,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ALL,expectancy_r,-0.010412314806334,-0.010412314806343,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ALL,pf,0.96580444884591,0.96580444884588,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,ALL,maxdd_r,39.813996567358,39.813996567367,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_100,trades,145,145,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_100,tp,28,28,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_100,sl,32,32,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_100,timeout,85,85,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_100,total_r,-2.8226110378068,-2.8226110378035,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_100,expectancy_r,-0.019466283019357,-0.019466283019334,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_100,pf,0.93958645853167,0.93958645853174,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_100,maxdd_r,9.7646037004768,9.7646037004769,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_100,trades,148,148,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_100,tp,28,28,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_100,sl,32,32,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_100,timeout,88,88,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_100,total_r,-3.2924916707294,-3.2924916707262,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_100,expectancy_r,-0.022246565342766,-0.022246565342745,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_100,pf,0.93058847715222,0.93058847715228,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_100,maxdd_r,10.2344843334,10.2344843334,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_150,trades,216,216,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_150,tp,42,42,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_150,sl,41,41,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_150,timeout,133,133,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_150,total_r,2.4080842890939,2.4080842890926,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_150,expectancy_r,0.011148538375435,0.011148538375429,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_150,pf,1.0375780799901,1.0375780799901,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_150,maxdd_r,11.157198780824,11.157198780828,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_150,trades,223,223,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_150,tp,44,44,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_150,sl,41,41,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_150,timeout,138,138,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_150,total_r,2.5483475634312,2.5483475634298,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_150,expectancy_r,0.011427567549019,0.011427567549012,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_150,pf,1.0386674701869,1.0386674701869,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_150,maxdd_r,11.016935506486,11.016935506491,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_200,trades,283,283,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_200,tp,59,59,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_200,sl,50,50,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_200,timeout,174,174,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_200,total_r,7.9593115973331,7.9593115973308,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_200,expectancy_r,0.028124775962308,0.0281247759623,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_200,pf,1.0973803328128,1.0973803328128,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_200,maxdd_r,10.745996603716,10.74599660372,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_200,trades,290,290,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_200,tp,60,60,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_200,sl,52,52,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_200,timeout,178,178,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_200,total_r,7.3791859639838,7.3791859639808,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_200,expectancy_r,0.025445468841323,0.025445468841313,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_200,pf,1.0877186356063,1.0877186356063,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_200,maxdd_r,12.802064192042,12.802064192046,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_300,trades,422,422,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_300,tp,84,84,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_300,sl,69,69,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_300,timeout,269,269,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_300,total_r,8.1680549716969,8.1680549716874,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_300,expectancy_r,0.019355580501651,0.019355580501629,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_300,pf,1.0680192763073,1.0680192763072,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,PERCENTILE_300,maxdd_r,10.563659532914,10.563659532919,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_300,trades,432,432,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_300,tp,87,87,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_300,sl,70,70,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_300,timeout,275,275,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_300,total_r,11.387976823451,11.387976823443,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_300,expectancy_r,0.026361057461692,0.026361057461673,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_300,pf,1.0937296537873,1.0937296537872,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202503,FREQUENCY_300,maxdd_r,11.603659532914,11.603659532918,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0,trades,751,751,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0,tp,135,135,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0,sl,159,159,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0,timeout,457,457,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0,total_r,-51.108658999752,-51.108658999757,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0,expectancy_r,-0.068054139813252,-0.068054139813258,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0,pf,0.80606980798486,0.80606980798485,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0,maxdd_r,59.844069546797,59.844069546798,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0.05,trades,660,660,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0.05,tp,118,118,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0.05,sl,143,143,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0.05,timeout,399,399,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0.05,total_r,-51.422584351634,-51.422584351637,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0.05,expectancy_r,-0.077913006593385,-0.07791300659339,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0.05,pf,0.78071414376111,0.7807141437611,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0.05,maxdd_r,58.388647511218,58.388647511219,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0.1,trades,577,577,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0.1,tp,103,103,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0.1,sl,122,122,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0.1,timeout,352,352,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0.1,total_r,-44.201336032039,-44.201336032042,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0.1,expectancy_r,-0.076605435064192,-0.076605435064197,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0.1,pf,0.78361358163259,0.78361358163258,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ABS_0.1,maxdd_r,51.273965189991,51.273965189992,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ALL,trades,867,867,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ALL,tp,150,150,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ALL,sl,190,190,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ALL,timeout,527,527,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ALL,total_r,-65.193016999652,-65.193016999657,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ALL,expectancy_r,-0.075193791233739,-0.075193791233746,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ALL,pf,0.7881800609376,0.78818006093758,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,ALL,maxdd_r,72.723163608152,72.723163608157,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_100,trades,206,206,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_100,tp,40,40,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_100,sl,42,42,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_100,timeout,124,124,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_100,total_r,-6.1477875154888,-6.1477875154877,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_100,expectancy_r,-0.029843628715965,-0.02984362871596,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_100,pf,0.90574857199397,0.90574857199399,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_100,maxdd_r,9.5908773231746,9.5908773231724,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_100,trades,189,189,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_100,tp,37,37,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_100,sl,33,33,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_100,timeout,119,119,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_100,total_r,-0.30761828659215,-0.30761828659115,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_100,expectancy_r,-0.001627609981969,-0.0016276099819638,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_100,pf,0.99442938346877,0.99442938346879,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_100,maxdd_r,6.9716205633664,6.9716205633666,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_150,trades,250,250,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_150,tp,42,42,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_150,sl,61,61,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_150,timeout,147,147,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_150,total_r,-24.278046584677,-24.278046584676,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_150,expectancy_r,-0.097112186338706,-0.097112186338702,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_150,pf,0.72729529699426,0.72729529699427,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_150,maxdd_r,25.077622508082,25.07762250808,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_150,trades,247,247,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_150,tp,42,42,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_150,sl,59,59,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_150,timeout,146,146,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_150,total_r,-22.423330115756,-22.423330115756,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_150,expectancy_r,-0.090782713019254,-0.090782713019254,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_150,pf,0.74219865648695,0.74219865648696,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_150,maxdd_r,23.222906039161,23.22290603916,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_200,trades,307,307,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_200,tp,55,55,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_200,sl,70,70,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_200,timeout,182,182,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_200,total_r,-21.24947734102,-21.249477341018,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_200,expectancy_r,-0.069216538570098,-0.069216538570092,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_200,pf,0.7965460361929,0.79654603619292,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_200,maxdd_r,23.933687357432,23.933687357429,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_200,trades,316,316,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_200,tp,56,56,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_200,sl,71,71,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_200,timeout,189,189,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_200,total_r,-21.650045815618,-21.650045815616,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_200,expectancy_r,-0.068512803213982,-0.068512803213976,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_200,pf,0.7970288265183,0.79702882651831,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_200,maxdd_r,23.626675064017,23.626675064015,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_300,trades,424,424,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_300,tp,68,68,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_300,sl,97,97,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_300,timeout,259,259,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_300,total_r,-43.203697203653,-43.203697203653,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_300,expectancy_r,-0.10189551227277,-0.10189551227277,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_300,pf,0.71924464224127,0.71924464224127,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,PERCENTILE_300,maxdd_r,45.881581179248,45.881581179246,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_300,trades,410,410,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_300,tp,66,66,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_300,sl,94,94,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_300,timeout,250,250,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_300,total_r,-39.908673865883,-39.908673865882,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_300,expectancy_r,-0.097338228941178,-0.097338228941176,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_300,pf,0.7289092804823,0.72890928048231,PASS
LOGISTIC__NET_R__SCALE_FREE__g4__m202504,FREQUENCY_300,maxdd_r,42.586557841478,42.586557841475,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0,trades,786,786,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0,tp,67,67,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0,sl,78,78,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0,timeout,641,641,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0,total_r,-43.713167079604,-43.713167079606,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0,expectancy_r,-0.055614716386264,-0.055614716386267,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0,pf,0.79205255609347,0.79205255609345,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0,maxdd_r,50.81579623689,50.815796236894,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0.05,trades,683,683,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0.05,tp,60,60,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0.05,sl,67,67,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0.05,timeout,556,556,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0.05,total_r,-37.152041023072,-37.152041023075,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0.05,expectancy_r,-0.054395374850765,-0.054395374850769,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0.05,pf,0.79560787986515,0.79560787986513,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0.05,maxdd_r,42.983369641829,42.983369641833,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0.1,trades,601,601,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0.1,tp,53,53,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0.1,sl,61,61,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0.1,timeout,487,487,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0.1,total_r,-35.902476757962,-35.902476757963,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0.1,expectancy_r,-0.05973789809977,-0.059737898099773,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0.1,pf,0.77774929116327,0.77774929116325,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ABS_0.1,maxdd_r,40.876735117387,40.87673511739,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ALL,trades,932,932,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ALL,tp,75,75,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ALL,sl,98,98,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ALL,timeout,759,759,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ALL,total_r,-61.063239279715,-61.063239279716,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ALL,expectancy_r,-0.06551849708124,-0.06551849708124,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ALL,pf,0.75840328883768,0.75840328883767,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,ALL,maxdd_r,68.151931154772,68.151931154774,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,PERCENTILE_100,trades,203,203,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,PERCENTILE_100,tp,20,20,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,PERCENTILE_100,sl,19,19,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,PERCENTILE_100,timeout,164,164,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,PERCENTILE_100,total_r,-4.0580304607973,-4.058030460799,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,PERCENTILE_100,expectancy_r,-0.01999029783644,-0.019990297836448,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,PERCENTILE_100,pf,0.91762451853202,0.91762451853198,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,PERCENTILE_100,maxdd_r,9.2111538573401,9.2111538573416,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,FREQUENCY_100,trades,230,230,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,FREQUENCY_100,tp,25,25,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,FREQUENCY_100,sl,22,22,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,FREQUENCY_100,timeout,183,183,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,FREQUENCY_100,total_r,-4.5555664104661,-4.5555664104667,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,FREQUENCY_100,expectancy_r,-0.019806810480287,-0.01980681048029,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,FREQUENCY_100,pf,0.92062369605572,0.9206236960557,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,FREQUENCY_100,maxdd_r,8.7460255019212,8.7460255019221,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,PERCENTILE_150,trades,294,294,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,PERCENTILE_150,tp,30,30,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,PERCENTILE_150,sl,29,29,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,PERCENTILE_150,timeout,235,235,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,PERCENTILE_150,total_r,-13.210118893027,-13.210118893028,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,PERCENTILE_150,expectancy_r,-0.044932377187168,-0.044932377187169,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,PERCENTILE_150,pf,0.83183181300345,0.83183181300344,PASS
LOGISTIC__NET_R__SCALE_FREE__g5__m202502,PERCENTILE_150,maxdd_r,18.561465752975,18.561465752975,PASS
