control_id,symbol,anchor_msc,pseudo_direction,decision_seconds,target_msc,quote_msc,processing_msc,status,reason,entry_bid,entry_ask,usd_pair_count,usd_factor,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,h300_quote_msc,h300_continuation,h300_reversal,h300_continuation_125x,h300_reversal_125x,h600_quote_msc,h600_continuation,h600_reversal,h600_continuation_125x,h600_reversal_125x,h900_quote_msc,h900_continuation,h900_reversal,h900_continuation_125x,h900_reversal_125x,feature_spec_sha256,schema_version
"ts15h_detection_time_continuation_r1_202503_USDCAD_ctrl_338","USDCAD","1741666500000","LONG","120","1741666620000","1741666620137","1741666620372","EXCLUDED","SHOCK_PURGE","1.4443500000","1.4446500000","4","1.805226991901","2.434695338990","4.172056524414","0.750463584880","0.493146568265","1.000000000000","-1.000000000000","1.000000000000","-1.000000000000","1.000000000000","0.000017307356","0.000311578250","0.000966208745","0.000311578250","0.647331786543","0.911985018727","0.000249904213","0.000472280312","0.000855192624","0.000017307356","0.000105965647","0.000118583999","0.145950181120","","0.796875000000","0.000300000000","1.200459954698","","95.000000000000","235.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1741666800226","-0.0007100000","0.0001400000","-0.0007812500","0.0000687500","1741667100118","-0.0012500000","0.0006600000","-0.0013237500","0.0005862500","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_344","EURUSD","1741666500000","LONG","60","1741666560000","1741666560006","1741666561376","EXCLUDED","STALE_OR_INVALID_QUOTE","1.0846500000","1.0848400000","1","0.000000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1741666800226","-0.0000300000","-0.0003400000","-0.0000762500","-0.0003862500","1741667100015","-0.0000500000","-0.0003200000","-0.0000962500","-0.0003662500","1741667400058","-0.0001400000","-0.0002300000","-0.0001862500","-0.0002762500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_344","EURUSD","1741666500000","LONG","120","1741666620000","1741666620137","1741666620372","EXCLUDED","FEATURE_UNAVAILABLE","1.0846400000","1.0848200000","3","0.982964165820","-0.618213631165","-0.087075270230","-0.122926420030","0.024922057085","1.000000000000","1.000000000000","1.000000000000","1.000000000000","1.000000000000","-0.000018437598","-0.000156708748","-0.000488481523","-0.000156708748","0.242009132420","0.726681127983","0.000204862340","0.000396672061","0.000664829963","0.000018437598","0.000136644881","0.000159424680","0.115650838466","","0.960937500000","0.000180000000","0.878638795820","","54.000000000000","235.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1741666800226","-0.0000100000","-0.0003500000","-0.0000550000","-0.0003950000","1741667100015","-0.0000300000","-0.0003300000","-0.0000750000","-0.0003750000","1741667400058","-0.0001200000","-0.0002400000","-0.0001650000","-0.0002850000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_340","GBPUSD","1741666500000","LONG","60","1741666560000","1741666560326","1741666561376","EXCLUDED","STALE_OR_INVALID_QUOTE","1.2876900000","1.2878900000","5","0.757653119957","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1741666800144","-0.0000300000","-0.0003700000","-0.0000800000","-0.0004200000","1741667100135","0.0000900000","-0.0004900000","0.0000400000","-0.0005400000","1741667400299","0.0000000000","-0.0004000000","-0.0000500000","-0.0004500000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_340","GBPUSD","1741666500000","LONG","120","1741666620000","1741666620103","1741666620137","EXCLUDED","FEATURE_UNAVAILABLE","1.2877100000","1.2879100000","1","0.000000000000","-1.278107530620","-1.953193275414","-0.389098235219","-0.226133108287","-1.000000000000","1.000000000000","-1.000000000000","1.000000000000","-1.000000000000","0.000015530362","-0.000108705780","-0.000597735609","-0.000108705780","0.345291479821","0.343558282209","0.000212169066","0.000404341698","0.000693557332","0.000015530362","0.000121373459","0.000142323424","0.109120209878","","0.945312500000","0.000200000000","0.942644485858","","70.000000000000","34.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1741666800144","-0.0000500000","-0.0003500000","-0.0001000000","-0.0004000000","1741667100135","0.0000700000","-0.0004700000","0.0000200000","-0.0005200000","1741667400299","-0.0000200000","-0.0003800000","-0.0000700000","-0.0004300000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_331","AUDUSD","1741667400000","LONG","60","1741667460000","1741667460048","1741667460127","EXCLUDED","SHOCK_PURGE","0.6264500000","0.6266800000","3","-0.884822489141","0.096380803105","-2.123220730854","0.046883603498","-0.266013009791","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-0.000039899294","0.000295304265","0.000662560942","0.000295304265","0.293286219081","0.259047619048","0.000181418590","0.000402935782","0.000600653431","0.000039899294","0.000181982978","0.000177705968","0.224524221443","","0.664062500000","0.000230000000","1.267786284346","","109.000000000000","79.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1741667700759","-0.0002400000","-0.0002000000","-0.0002950000","-0.0002550000","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_331","AUDUSD","1741667400000","LONG","120","1741667520000","1741667520203","1741667520206","EXCLUDED","SHOCK_PURGE","0.6263900000","0.6266100000","3","0.112993697569","-0.243306616605","-2.397132648537","0.016243361343","-0.267592223392","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-0.000087784051","0.000399115565","0.000582762230","0.000399115565","0.249146757679","0.234285714286","0.000180602976","0.000402935789","0.000600653431","0.000087784051","0.000165279329","0.000179133738","0.490047560179","","0.664062500000","0.000220000000","1.218141607986","","137.000000000000","3.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1741667700759","-0.0001700000","-0.0002600000","-0.0002237500","-0.0003137500","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_341","GBPUSD","1741667400000","SHORT","60","1741667460000","1741667460019","1741667460127","EXCLUDED","FEATURE_UNAVAILABLE","1.2880100000","1.2882100000","1","0.000000000000","0.540612452388","-0.069113604265","0.028209170843","-0.069512744578","-1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","0.000093164085","0.000062108426","0.000248456851","-0.000062108426","0.266666666667","0.527607361963","0.000178125364","0.000395622722","0.000686545494","0.000093164085","0.000075595673","0.000070193091","1.327254342664","","0.250000000000","0.000200000000","1.122804722444","","99.000000000000","108.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1741667700762","0.0001700000","-0.0005700000","0.0001200000","-0.0006200000","1741668000049","0.0000300000","-0.0004300000","-0.0000200000","-0.0004800000","1741668300047","-0.0005600000","0.0001600000","-0.0006100000","0.0001100000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_341","GBPUSD","1741667400000","SHORT","120","1741667520000","1741667520204","1741667520206","EXCLUDED","FEATURE_UNAVAILABLE","1.2879100000","1.2881100000","4","-0.582634163687","-0.018572527504","-0.598144496186","0.046317321817","-0.057248702567","-1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","-0.000077636135","0.000093171319","0.000155290354","-0.000093171319","0.156250000000","0.466257668712","0.000180402124","0.000395622738","0.000686545494","0.000077636135","0.000067506177","0.000072889061","1.065127384502","","0.273437500000","0.000200000000","1.108634398408","","79.000000000000","2.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1741667700762","0.0000700000","-0.0004700000","0.0000200000","-0.0005200000","1741668000049","-0.0000700000","-0.0003300000","-0.0001200000","-0.0003800000","1741668300047","-0.0006600000","0.0002600000","-0.0007100000","0.0002100000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_345","EURUSD","1741667400000","SHORT","60","1741667460000","1741667460127","1741667461058","EXCLUDED","FEATURE_UNAVAILABLE","1.0848000000","1.0849800000","6","0.495897265824","0.367004267113","0.658901666301","-0.025618900834","0.026294609766","1.000000000000","1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","0.000087571123","0.000000000000","0.000119836101","-0.000000000000","0.100000000000","0.796095444685","0.000162712390","0.000379478340","0.000650851799","0.000087571123","0.000098985901","0.000096503472","0.907440123318","","0.468750000000","0.000180000000","1.106246423738","","75.000000000000","931.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1741667700017","0.0002700000","-0.0006300000","0.0002250000","-0.0006750000","1741668000177","0.0000800000","-0.0004400000","0.0000350000","-0.0004850000","1741668300458","-0.0006700000","0.0003100000","-0.0007150000","0.0002650000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_345","EURUSD","1741667400000","SHORT","120","1741667520000","1741667520206","1741667520413","EXCLUDED","FEATURE_UNAVAILABLE","1.0846700000","1.0848500000","5","-0.641931428277","-0.379600469970","-0.130701071320","-0.033884426356","0.019856669219","1.000000000000","1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","-0.000110617430","0.000064532485","0.000027656269","-0.000064532485","0.021428571429","0.739696312364","0.000167518648","0.000379478369","0.000650851799","0.000110617430","0.000078166190","0.000100528627","1.100357508693","","0.492187500000","0.000180000000","1.074507237752","","94.000000000000","207.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1741667700017","0.0001400000","-0.0005000000","0.0000950000","-0.0005450000","1741668000177","-0.0000500000","-0.0003100000","-0.0000950000","-0.0003550000","1741668300458","-0.0008000000","0.0004400000","-0.0008450000","0.0003950000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_309","USDCHF","1741667400000","LONG","60","1741667460000","1741667460081","1741667460127","EXCLUDED","FEATURE_UNAVAILABLE","0.8778800000","0.8781400000","5","0.991794531649","0.576991630724","-0.852842322236","0.062851015183","-0.161721562453","-1.000000000000","-1.000000000000","1.000000000000","-1.000000000000","1.000000000000","0.000056948905","0.000130987331","0.000341742091","0.000130987331","0.197368421053","0.125480153649","0.000171568230","0.000365272119","0.000611531052","0.000056948905","0.000131135812","0.000132071036","0.431199051066","","0.554687500000","0.000260000000","1.515432082794","","66.000000000000","46.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1741667701686","0.0000300000","-0.0005300000","-0.0000325000","-0.0005925000","1741668000176","-0.0000200000","-0.0004900000","-0.0000837500","-0.0005537500","1741668300498","-0.0004700000","-0.0000400000","-0.0005337500","-0.0001037500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_309","USDCHF","1741667400000","LONG","120","1741667520000","1741667520380","1741667520413","EXCLUDED","FEATURE_UNAVAILABLE","0.8779200000","0.8781700000","6","-0.364439619096","0.722115190521","-0.637074598985","0.168732926069","-0.113239171115","-1.000000000000","-1.000000000000","1.000000000000","-1.000000000000","1.000000000000","0.000045556789","-0.000011388873","0.000307548612","-0.000011388873","0.181208053691","0.134443021767","0.000167884785","0.000365272115","0.000611531052","0.000045556789","0.000102703084","0.000130985163","0.347801142371","","0.539062500000","0.000250000000","1.489116480202","","51.000000000000","33.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1741667701686","0.0000000000","-0.0004900000","-0.0000612500","-0.0005512500","1741668000176","-0.0000500000","-0.0004500000","-0.0001125000","-0.0005125000","1741668300498","-0.0005000000","0.0000000000","-0.0005625000","-0.0000625000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_ctrl_339","USDCAD","1741668300000","SHORT","60","1741668360000","1741668360178","1741668360179","EXCLUDED","SHOCK_PURGE","1.4429600000","1.4432400000","3","-3.129437769591","-2.024065698217","-2.191796163004","-0.759959319441","-0.298214784001","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-1.000000000000","0.000062367685","-0.000315243771","-0.000433001661","0.000315243771","0.394321766561","0.387640449438","0.000215050290","0.000512649590","0.000906384640","0.000062367685","0.000111755894","0.000100734954","0.619126554778","","0.609375000000","0.000280000000","1.302021028511","","80.000000000000","1.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1741668600086","-0.0001800000","-0.0003900000","-0.0002512500","-0.0004612500","1741668900015","0.0000100000","-0.0005700000","-0.0000600000","-0.0006400000","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_ctrl_339","USDCAD","1741668300000","SHORT","120","1741668420000","1741668420267","1741668420718","EXCLUDED","SHOCK_PURGE","1.4431200000","1.4434100000","4","-2.148466568167","-1.132364267661","-1.368229493036","-0.619978254972","-0.258688860515","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-1.000000000000","0.000103937499","-0.000162813698","-0.000464122315","0.000162813698","0.435064935065","0.449438202247","0.000214689555","0.000512649593","0.000906384640","0.000103937499","0.000119078439","0.000098242986","1.057963558032","","0.578125000000","0.000290000000","1.350787651388","","76.000000000000","451.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1741668600086","-0.0000200000","-0.0005600000","-0.0000925000","-0.0006325000","1741668900015","0.0001700000","-0.0007400000","0.0000987500","-0.0008112500","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
