"scenario","mode","entry_time","exit_time","strategy","symbol","direction","base_currency","quote_currency","wave_stage","setup_type","wave_tf","fib_zone","divergence_type","m15_confirmation_type","failure_type","wave_size_atr","retracement_ratio","extension_ratio","wave_rule_validity","wave3_break_confirmed","pivot_confirmation_delay_bars","entry_delay_from_pivot","pivot_time","pivot_confirmed_time","room_to_1r","room_to_2r","entry","exit","stop_loss","take_profit","risk_price","result_r","profit","commission","swap","net_profit","volume","reward_r","holding_bars","atr","spread_points","score","exit_reason","position_id"
"D","combined_roadmap_triggers","2025.01.03 21:15:00","2025.01.06 05:15:00","combined_roadmap_triggers","GBPUSD","LONG","GBP","USD","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","other","4.2052","0.4451","0.4961","valid_wave2","true","3","3","2025.01.03 17:00:00","2025.01.03 20:00:00","2.8532","2.8532","1.24249000","1.24364000","1.23847000","1.24812000","0.00402000","0.2861","6.90","0.00","-0.07","6.83","0.060","1.400","32","0.00153857","20.00","1.3427","DEAL_REASON_EXPERT","75"
"D","combined_roadmap_triggers","2025.01.03 21:30:00","2025.01.06 05:30:00","combined_roadmap_triggers","EURUSD","LONG","EUR","USD","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","other","3.1306","0.7932","0.5864","valid_wave2","false","3","3","2025.01.03 17:00:00","2025.01.03 20:00:00","2.0116","2.0116","1.03049000","1.03147000","1.02704000","1.03532000","0.00345000","0.2841","6.86","0.00","-0.42","6.44","0.070","1.400","32","0.00131286","18.00","1.1006","DEAL_REASON_EXPERT","77"
"D","combined_roadmap_triggers","2025.01.06 06:45:00","2025.01.06 06:54:52","combined_roadmap_triggers","GBPJPY","SHORT","GBP","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_other","bullish_rsi_macd","ma_reclaim","fib_not_aligned","2.6325","0.9008","0.2144","valid_abc","false","3","16","2025.01.03 13:00:00","2025.01.03 16:00:00","23.0000","23.0000","196.11200000","196.19700000","196.19600000","195.99400000","0.08400000","-1.0119","-24.25","0.00","0.00","-24.25","0.450","1.400","0","0.24121429","38.00","1.1000","DEAL_REASON_SL","87"
"D","combined_roadmap_triggers","2025.01.03 23:00:00","2025.01.06 07:00:00","combined_roadmap_triggers","EURJPY","LONG","EUR","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","micro_bos","other","2.9910","0.6545","0.7595","valid_wave2","true","3","3","2025.01.03 19:00:00","2025.01.03 22:00:00","1.9267","1.9267","162.16700000","162.67700000","161.58000000","162.98900000","0.58700000","0.8688","19.40","0.00","0.06","19.46","0.060","1.400","32","0.22935714","32.00","1.2963","DEAL_REASON_EXPERT","78"
"D","combined_roadmap_triggers","2025.01.06 08:30:00","2025.01.06 08:30:32","combined_roadmap_triggers","GBPJPY","SHORT","GBP","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_other","bullish_rsi_macd","ma_reclaim","fib_not_aligned","2.6325","0.9008","0.2144","valid_abc","false","3","18","2025.01.03 13:00:00","2025.01.03 16:00:00","23.6667","23.6667","196.16800000","196.25800000","196.25200000","196.05000000","0.08400000","-1.0714","-25.68","0.00","0.00","-25.68","0.450","1.400","0","0.24121429","38.00","1.1000","DEAL_REASON_SL","90"
"D","combined_roadmap_triggers","2025.01.06 01:15:00","2025.01.06 09:15:02","combined_roadmap_triggers","AUDJPY","LONG","AUD","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","ma_reclaim","other","2.3968","0.5540","0.2637","valid_wave2","false","3","3","2025.01.03 08:00:00","2025.01.03 20:00:00","0.1933","0.1933","97.92800000","98.18700000","97.42100000","98.63800000","0.50700000","0.5108","11.50","0.00","0.00","11.50","0.070","1.400","32","0.40971429","28.00","1.3597","DEAL_REASON_EXPERT","80"
"D","combined_roadmap_triggers","2025.01.06 09:00:00","2025.01.06 09:24:51","combined_roadmap_triggers","GBPJPY","SHORT","GBP","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_other","bullish_rsi_macd","ma_reclaim","fib_not_aligned","2.6325","0.9008","0.2144","valid_abc","false","3","19","2025.01.03 13:00:00","2025.01.03 16:00:00","23.2619","23.2619","196.13400000","196.21800000","196.21800000","196.01600000","0.08400000","-1.0000","-23.98","0.00","0.00","-23.98","0.450","1.400","1","0.24121429","38.00","1.1000","DEAL_REASON_SL","92"
"D","combined_roadmap_triggers","2025.01.06 06:30:00","2025.01.06 10:29:33","combined_roadmap_triggers","GBPUSD","LONG","GBP","USD","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","candle_reversal","other","2.8257","0.4078","0.4447","valid_wave2","true","3","5","2025.01.06 00:00:00","2025.01.06 03:00:00","3.9496","3.9496","1.24377000","1.24739000","1.24119000","1.24739000","0.00258000","1.4031","32.58","0.00","0.00","32.58","0.090","1.400","15","0.00163143","20.00","1.3500","DEAL_REASON_TP","86"
"D","combined_roadmap_triggers","2025.01.06 06:00:00","2025.01.06 11:03:59","combined_roadmap_triggers","EURUSD","LONG","EUR","USD","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","candle_reversal","other","2.8946","0.3951","0.5722","valid_wave2","true","3","3","2025.01.06 02:00:00","2025.01.06 05:00:00","2.2903","2.2903","1.03175000","1.03524000","1.02927000","1.03522000","0.00248000","1.4073","31.41","0.00","0.00","31.41","0.090","1.400","20","0.00126786","18.00","1.3145","DEAL_REASON_TP","85"
"D","combined_roadmap_triggers","2025.01.06 03:15:00","2025.01.06 11:15:00","combined_roadmap_triggers","USDJPY","SHORT","USD","JPY","possible_abc_completion","abc_completion_reentry","H4","abc_other","none","ma_reclaim","fib_not_aligned","3.2757","0.8929","0.0410","valid_abc","false","3","7","2025.01.02 16:00:00","2025.01.03 04:00:00","2.8106","2.8106","157.53900000","157.71700000","157.93500000","156.98500000","0.39600000","-0.4495","-10.16","0.00","0.00","-10.16","0.090","1.400","32","0.62428571","16.00","0.9405","DEAL_REASON_EXPERT","82"
"D","combined_roadmap_triggers","2025.01.06 12:15:00","2025.01.06 12:16:54","combined_roadmap_triggers","GBPJPY","SHORT","GBP","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_other","bullish_rsi_macd","ma_reclaim","fib_not_aligned","2.6325","0.9008","0.2144","valid_abc","false","3","22","2025.01.03 13:00:00","2025.01.03 16:00:00","28.9405","28.9405","196.61100000","196.70300000","196.69500000","196.49300000","0.08400000","-1.0952","-26.24","0.00","0.00","-26.24","0.450","1.400","0","0.24121429","38.00","1.1000","DEAL_REASON_SL","101"
"D","combined_roadmap_triggers","2025.01.06 11:15:00","2025.01.06 14:39:17","combined_roadmap_triggers","USDJPY","LONG","USD","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","candle_reversal","wave3_unconfirmed_too_early","2.6141","0.6905","0.6410","valid_wave2","false","3","3","2025.01.03 16:00:00","2025.01.06 04:00:00","0.1328","0.1328","157.71700000","156.77600000","156.78300000","159.02500000","0.93400000","-1.0075","-24.01","0.00","0.00","-24.01","0.040","1.400","13","0.54128571","17.00","1.0066","DEAL_REASON_SL","100"
"D","combined_roadmap_triggers","2025.01.06 16:15:00","2025.01.06 16:15:45","combined_roadmap_triggers","USDJPY","LONG","USD","JPY","possible_wave4_pullback","wave4_continuation","H1","wave4_382","none","ma_reclaim","other","5.6699","0.3103","2.0233","valid_wave4","true","3","6","2025.01.06 09:00:00","2025.01.06 12:00:00","19.3729","19.3729","156.81200000","156.91500000","156.75300000","156.89500000","0.05900000","1.7458","42.01","0.00","0.00","42.01","0.640","1.400","0","0.16878571","18.00","1.5000","DEAL_REASON_TP","104"
"D","combined_roadmap_triggers","2025.01.06 16:30:00","2025.01.06 16:30:22","combined_roadmap_triggers","USDJPY","LONG","USD","JPY","possible_wave4_pullback","wave4_continuation","H1","wave4_382","none","micro_bos","no_follow_through","5.6699","0.3103","2.0233","valid_wave4","true","3","6","2025.01.06 09:00:00","2025.01.06 12:00:00","13.0000","13.0000","157.18800000","157.11400000","157.12900000","157.27100000","0.05900000","-1.2542","-30.14","0.00","0.00","-30.14","0.640","1.400","0","0.16878571","19.00","1.5000","DEAL_REASON_SL","106"
"D","combined_roadmap_triggers","2025.01.06 09:30:03","2025.01.06 17:30:00","combined_roadmap_triggers","AUDJPY","LONG","AUD","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","ma_reclaim","other","2.3968","0.5540","0.8035","valid_wave2","true","3","5","2025.01.03 08:00:00","2025.01.03 20:00:00","0.0543","0.0543","98.25000000","98.59300000","97.42100000","99.41100000","0.82900000","0.4138","8.71","0.00","0.00","8.71","0.040","1.400","32","0.40971429","28.00","1.5527","DEAL_REASON_EXPERT","95"
"D","combined_roadmap_triggers","2025.01.06 10:30:00","2025.01.06 18:30:01","combined_roadmap_triggers","GBPUSD","LONG","GBP","USD","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","micro_bos","other","2.8257","0.4078","0.8113","valid_wave2","true","3","9","2025.01.06 00:00:00","2025.01.06 03:00:00","0.8721","0.8721","1.24768000","1.25224000","1.24119000","1.25677000","0.00649000","0.7026","13.68","0.00","0.00","13.68","0.030","1.400","32","0.00163143","20.00","1.2436","DEAL_REASON_EXPERT","97"
"D","combined_roadmap_triggers","2025.01.06 17:15:00","2025.01.07 01:15:00","combined_roadmap_triggers","USDJPY","LONG","USD","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","candle_reversal","other","2.6141","0.6905","0.1823","valid_wave2","false","3","5","2025.01.03 16:00:00","2025.01.06 04:00:00","0.8086","0.8086","157.43100000","157.75900000","156.78300000","158.33800000","0.64800000","0.5062","10.40","0.00","0.24","10.64","0.050","1.400","32","0.54128571","18.00","1.0404","DEAL_REASON_EXPERT","108"
"D","combined_roadmap_triggers","2025.01.06 17:30:00","2025.01.07 01:30:00","combined_roadmap_triggers","AUDJPY","LONG","AUD","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","candle_reversal","target_blocked","2.3968","0.5540","1.0326","valid_wave2","true","3","7","2025.01.03 08:00:00","2025.01.03 20:00:00","0.2342","0.2342","98.62100000","98.41700000","97.42100000","100.30200000","1.20000000","-0.1700","-3.88","0.00","0.05","-3.83","0.030","1.400","32","0.40971429","28.00","1.5617","DEAL_REASON_EXPERT","110"
"D","combined_roadmap_triggers","2025.01.06 20:15:04","2025.01.07 04:15:01","combined_roadmap_triggers","EURJPY","LONG","EUR","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","ma_reclaim","other","5.9602","0.5956","0.4245","valid_wave2","false","3","3","2025.01.06 16:00:00","2025.01.06 19:00:00","0.2953","0.2953","163.67100000","164.27700000","162.52300000","165.27900000","1.14800000","0.5279","11.49","0.00","0.03","11.52","0.030","1.400","32","0.40200000","30.00","1.3648","DEAL_REASON_EXPERT","112"
"D","combined_roadmap_triggers","2025.01.07 01:15:00","2025.01.07 09:15:00","combined_roadmap_triggers","USDJPY","LONG","USD","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","micro_bos","wave3_unconfirmed_too_early","2.6141","0.6905","0.5435","valid_wave2","false","3","7","2025.01.03 16:00:00","2025.01.06 04:00:00","0.1791","0.1791","157.77700000","157.69200000","156.78300000","159.16900000","0.99400000","-0.0855","-1.62","0.00","0.00","-1.62","0.030","1.400","32","0.54128571","18.00","1.0090","DEAL_REASON_EXPERT","114"
"D","combined_roadmap_triggers","2025.01.07 02:15:00","2025.01.07 10:15:00","combined_roadmap_triggers","AUDJPY","LONG","AUD","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","micro_bos","other","2.3968","0.5540","0.9389","valid_wave2","true","3","9","2025.01.03 08:00:00","2025.01.03 20:00:00","0.3153","0.3153","98.54700000","98.75400000","97.42100000","100.12400000","1.12600000","0.1838","3.94","0.00","0.00","3.94","0.030","1.400","32","0.40971429","28.00","1.5658","DEAL_REASON_EXPERT","116"
"D","combined_roadmap_triggers","2025.01.07 04:30:02","2025.01.07 12:30:00","combined_roadmap_triggers","EURJPY","LONG","EUR","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","candle_reversal","target_blocked","3.1025","0.2751","0.6838","valid_wave2","true","3","3","2025.01.07 00:00:00","2025.01.07 03:00:00","0.0000","0.0000","164.37100000","164.35800000","163.42400000","165.69700000","0.94700000","-0.0137","-0.33","0.00","0.00","-0.33","0.040","1.400","32","0.40064286","30.00","1.2000","DEAL_REASON_EXPERT","118"
"D","combined_roadmap_triggers","2025.01.07 04:45:00","2025.01.07 12:45:00","combined_roadmap_triggers","EURUSD","SHORT","EUR","USD","possible_abc_completion","abc_completion_reentry","H4","abc_50_786","none","candle_reversal","target_blocked","2.3360","0.7506","0.2334","valid_abc","false","3","3","2025.01.06 12:00:00","2025.01.07 00:00:00","1.9765","1.9765","1.03819000","1.04273000","1.04416000","1.02984000","0.00597000","-0.7605","-18.16","0.00","0.00","-18.16","0.040","1.400","32","0.00370714","18.00","1.2488","DEAL_REASON_EXPERT","119"
"D","combined_roadmap_triggers","2025.01.07 06:00:00","2025.01.07 14:00:02","combined_roadmap_triggers","GBPUSD","LONG","GBP","USD","possible_wave4_pullback","wave4_continuation","H1","wave4_382","none","micro_bos","other","5.1903","0.3446","2.9458","valid_wave4","true","3","3","2025.01.07 02:00:00","2025.01.07 05:00:00","0.4696","0.4696","1.25339000","1.25389000","1.24994000","1.25822000","0.00345000","0.1449","3.50","0.00","0.00","3.50","0.070","1.400","32","0.00261643","20.00","1.3735","DEAL_REASON_EXPERT","120"
"D","combined_roadmap_triggers","2025.01.07 14:00:02","2025.01.07 16:03:25","combined_roadmap_triggers","EURJPY","LONG","EUR","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","candle_reversal","wave3_unconfirmed_too_early","4.0109","0.6622","0.4849","valid_wave2","false","3","3","2025.01.07 10:00:00","2025.01.07 13:00:00","0.5505","0.5505","164.25800000","163.75300000","163.75300000","164.96400000","0.50500000","-1.0000","-22.44","0.00","0.00","-22.44","0.070","1.400","8","0.22364286","31.00","1.0275","DEAL_REASON_SL","129"
"D","combined_roadmap_triggers","2025.01.07 14:00:02","2025.01.07 17:00:02","combined_roadmap_triggers","GBPUSD","SHORT","GBP","USD","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","candle_reversal","other","5.3535","0.9162","0.0576","valid_wave2","false","3","5","2025.01.06 12:00:00","2025.01.07 00:00:00","8.7803","8.7803","1.25389000","1.25141000","1.25562000","1.25147000","0.00173000","1.4335","34.72","0.00","0.00","34.72","0.140","1.400","12","0.00405714","20.00","1.1500","DEAL_REASON_TP","130"
"D","combined_roadmap_triggers","2025.01.07 12:45:00","2025.01.07 17:00:30","combined_roadmap_triggers","EURUSD","LONG","EUR","USD","possible_wave4_pullback","wave4_continuation","H1","wave4_shallow","none","candle_reversal","target_blocked","6.4847","0.4698","5.6332","valid_wave4","true","3","8","2025.01.07 03:00:00","2025.01.07 06:00:00","0.1585","0.1585","1.04273000","1.03718000","1.03724000","1.05041000","0.00549000","-1.0109","-22.20","0.00","0.00","-22.20","0.040","1.400","17","0.00198929","18.00","1.0579","DEAL_REASON_SL","127"
"D","combined_roadmap_triggers","2025.01.07 14:15:00","2025.01.07 17:48:11","combined_roadmap_triggers","GBPJPY","LONG","GBP","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","candle_reversal","wave3_unconfirmed_too_early","8.8471","0.3826","0.1807","valid_wave2","false","3","3","2025.01.07 10:00:00","2025.01.07 13:00:00","0.4838","0.4838","197.92500000","197.27000000","197.27800000","198.83000000","0.64700000","-1.0124","-20.72","0.00","0.00","-20.72","0.050","1.400","14","0.27150000","38.00","1.0242","DEAL_REASON_SL","131"
"D","combined_roadmap_triggers","2025.01.07 10:45:00","2025.01.07 18:45:00","combined_roadmap_triggers","AUDJPY","LONG","AUD","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","ma_reclaim","target_blocked","2.3968","0.5540","1.4817","valid_wave2","true","3","11","2025.01.03 08:00:00","2025.01.03 20:00:00","0.0932","0.0932","98.88000000","98.54600000","97.42100000","100.92300000","1.45900000","-0.2289","-4.23","0.00","0.00","-4.23","0.020","1.400","32","0.40971429","28.00","1.5547","DEAL_REASON_EXPERT","123"
"D","combined_roadmap_triggers","2025.01.07 11:15:00","2025.01.07 19:15:00","combined_roadmap_triggers","USDJPY","LONG","USD","JPY","possible_abc_completion","abc_completion_reentry","H4","abc_382_886","none","ma_reclaim","other","3.0869","0.8774","0.1459","valid_abc","false","3","4","2025.01.06 12:00:00","2025.01.07 00:00:00","0.5843","0.5843","157.57400000","157.83900000","156.14500000","159.57500000","1.42900000","0.1854","3.36","0.00","0.00","3.36","0.020","1.400","32","0.56821429","16.00","0.8292","DEAL_REASON_EXPERT","124"
"D","combined_roadmap_triggers","2025.01.07 17:15:00","2025.01.08 01:15:00","combined_roadmap_triggers","EURUSD","SHORT","EUR","USD","possible_abc_completion","abc_completion_reentry","H4","abc_50_786","none","micro_bos","other","2.3360","0.7506","0.2334","valid_abc","false","3","6","2025.01.06 12:00:00","2025.01.07 00:00:00","1.2773","1.2773","1.03673000","1.03406000","1.04416000","1.02633000","0.00743000","0.3594","8.01","0.00","0.08","8.09","0.030","1.400","32","0.00370714","18.00","1.2139","DEAL_REASON_EXPERT","136"
"D","combined_roadmap_triggers","2025.01.07 17:15:00","2025.01.08 01:15:00","combined_roadmap_triggers","GBPUSD","SHORT","GBP","USD","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","micro_bos","other","5.3535","0.9162","0.0405","valid_wave2","false","3","6","2025.01.06 12:00:00","2025.01.07 00:00:00","1.7967","1.7967","1.24957000","1.24750000","1.25562000","1.24110000","0.00605000","0.3421","8.28","0.00","-0.04","8.24","0.040","1.400","32","0.00405714","20.00","1.0898","DEAL_REASON_EXPERT","135"
"D","combined_roadmap_triggers","2025.01.07 20:45:00","2025.01.08 04:45:00","combined_roadmap_triggers","USDJPY","LONG","USD","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","other","9.1969","0.4777","0.1473","valid_wave2","false","3","8","2025.01.07 11:00:00","2025.01.07 14:00:00","0.9324","0.9324","157.89400000","158.04700000","157.33200000","158.68000000","0.56200000","0.2722","5.81","0.00","0.29","6.10","0.060","1.400","32","0.23692857","20.00","1.0466","DEAL_REASON_EXPERT","140"
"D","combined_roadmap_triggers","2025.01.07 21:45:02","2025.01.08 05:45:03","combined_roadmap_triggers","AUDJPY","LONG","AUD","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","ma_reclaim","other","2.3968","0.5540","1.0031","valid_wave2","true","3","14","2025.01.03 08:00:00","2025.01.03 20:00:00","0.6255","0.6255","98.48900000","98.53100000","97.42100000","99.98500000","1.06800000","0.0393","0.80","0.00","0.05","0.85","0.030","1.400","32","0.40971429","28.00","1.5813","DEAL_REASON_EXPERT","141"
"D","combined_roadmap_triggers","2025.01.07 22:00:00","2025.01.08 06:00:00","combined_roadmap_triggers","GBPJPY","SHORT","GBP","JPY","possible_abc_completion","abc_completion_reentry","H4","abc_50_786","none","ma_reclaim","target_blocked","4.5782","0.7832","0.4108","valid_abc","false","3","3","2025.01.07 04:00:00","2025.01.07 16:00:00","1.4627","1.4627","197.05500000","197.42700000","198.34300000","195.25200000","1.28800000","-0.2888","-4.70","0.00","-0.28","-4.98","0.020","1.400","32","0.70114286","38.00","1.2231","DEAL_REASON_EXPERT","142"
